,result
79,"Place tea bags in a large heat-proof measuring cup or pitcher. Pour boiling water over tea bags. Steep 1 hour, or until cooled to room temperature. Remove and discard tea bags. Add pomegranate juice and splenda, stirring until it dissolves. Serve over ice. Garnish with mint sprigs. Makes 4, 1 cup servings."
80,"Heat oil in a large skillet over medium high heat. Add potatoes, onion, garlic powder, onion powder, cajun seasoning, salt and pepper. Cook until potatoes are crisp and tender, about 5 minutes. Add salt and pepper to taste. Add cajun seasoning to taste. Return to oven and cook for another 5 minutes, until potatoes are crisp and tender, about 5 minutes."
81,"In a large pot of boiling water, cook the asparagus until just crisp tender, about 3 minutes. Arrange on a broilerproof platter. Preheat broiler. Beat butter in a medium bowl until fluffy. Beat in cheese, basil, garlic and lemon juice. Season. Drop butter mixture by teaspoonfuls over asparagus. Broil until topping browns, about 3 minutes. Be careful not to burn. Serve hot."
82,"In a double-boiler melt chocolate. Remove from heat and add the sweetened condensed milk, vanilla, salt, and nuts. Stir until smooth. Turn into wax paper lined 8 inch square pan and chill in fridge. Store in cool place in an airtight container."
83,"In a large saucepan over medium low heat, melt 3 tbls butter. Stir flour and salt into pan until creamed together. Slowly stir in cream, then stir in cream cheese, increase heat to medium. Constantly whisk until mixture becomes thick and smooth, remove from heat and set aside. In a large saucepan over medium-high heat, saute onions and garlic in remaining butter until transparent. Add spinach and water to pan, reduce heat to low, cover. Cook, stirring occasionally for 8 minutes. Stir prepared sauce and parmesan cheese into pan, stir until completely blended."
84,"Preheat oven to 375 degrees. Blend dry ingredients and set aside. Combine coffee, milk, granulated sugar, fat free vanilla ice cream, fat free chocolate syrup. Blend well. Add to the dry ingredients and mix with a fork until just blended. Gently fold in blueberries. Spoon batter into muffin tins lightly sprayed with vegetable oil. Bake until golden brown."
85,"In a large skillet, melt butter, stir in flour, cook 1 minute. Slowly stir in milk, ham, and beans. Add cheese, salt and pepper, mix well. Remove from heat. Put 3 pieces asparagus on each ham slice. Roll up and place in 13x9 baking pan. Cover with the cheese sauce. Sprinkle with crumbs. Bake at 375 for 20 minutes."
86,"Preheat oven to 400 degrees f. Grease muffin cups or use paper liners. Mix oats, flours, baking powder and salt in a large bowl. Whisk eggs and brown sugar in another bowl. When smooth, whisk in milk, melted butter and vanilla. Pour over dry ingredients and fold in just until dry ingredients are moistened. Scoop into mufifn cups. Bake 15 to 25 minutes or until springy to the touch in the center."
87,"Preheat oven to 425 degrees f. Combine breadcrumbs, basil, parmesan cheese, salt, egg, eggplants, olive oil, buns, pasta sauce, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese,"
88,"In a 3-quart saucepan, heat theolive oil oover medium heat. Add the onion and garlic and cook until soft and light golden brown, about 8-10 minutes. Add the thyme and the carrot and cook 5 minutes more, until the carrot is quite soft. Add the tomatoes and juice and bring to a boil, stirring often. Lower the heat and simmer for 30 minutes, until as thick as hot cereal. Season with salt and serve. This sauce holds one week in the refrigerator or up to 6 months in the freezer."
89,"Preheat oven to 350 degrees f. In a large bowl combine amaretto, soy sauce, lime juice, sesame oil, hoisin, pepper, ginger and salt, whisk well to combine. Add salmon fillets and cover with plactic wrap to marinate in refrigerator for 1 hour. Lightly coat a shallow roasting pan with vegetable oil spray. Place the salmon in the pan, skin side down, and bake for 10 minutes. In a small saucepan pour the remaining marinade and bring to a boil. Let this reduce for 10 minutes. Place fillets on a serving platter or large plate and pour reduced marinade over the top. Serve immediately."
90,"Heat oven to 425 degrees f. And grease a 8 inch square baking pan. Sift the cornmeal, flour, baking powder and salt together. In a seperate bowl mix the egg, buttermilk oil and honey. Add the egg mixture to the dry ingredients. Beat until smooth. Pour into pan. Bake 20 minutes edges may start to brown a little."
91,"Preheat the oven to 350. Spray a pan large enough to hold the chops in a single layer with non-stick spray. Season the pork steaks or chops with salt& pepper. Arrange them in single layer in the prepared pan. Cover and bake for 30 minutes. Remove the chops from the pan and pour off the fat. Place the apples in the pan and top with the baked chops. Bake uncovered, basting occasionally, for 45 minutes or until pork is tender."
92,"In a small mixing bowl, thoroughly whisk together eggs, country ham, red bell pepper, eggs, heavy cream, salt, pepper, chili powder, garlic powder, cheddar cheese. Heat a skillet over low-medium heat. Melt butter. Then add egg mixture. As eggs cook, slowly but constantly move them around skillet. Cook only until eggs are set, yet still soft and moist--avoid overcooking. Transfer scrambled eggs to a plate and season to taste with salt and pepper. Serve hot."
93,"Preheat oven to 350 degrees. Mix the first six ingredients for crust. Place half of mix in a greased 9x13 inch pan. Bake crust for 10 minutes. Melt caramels and whipping cream. Place chocolate chips over baked crust, drizzel caramel over chips, then place the remaining crust mixture on top of the caramel. Bake another 10-15 minutes at 350 degrees. Cool."
94,"In a large saucepan, melt the butter and peanut butter. Remove from the heat. Add sugar and flour. Stir in the eggs and vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350 for 28-32 minutes or until lightly browned and edges start to pull away from sides of pan."
95,"In a large bowl combine flour, sugar, baking powder and salt. Stir in blueberries until coated with flour. Put eggs in 4 cup glas measuring cup and add enough milk to measure 2 cups. Add oil and whisk until blended. Make well in center of flour mixture and pour milk mixture. With large spatula, gently fold dry ingredients into wet ingredients just until moistened. Spoon into greased muffin pan. 400f for 30 minutes or until tops are firm to the touch."
96,"Heat oven to 350f. Mix flour, brown sugar, cocoa, baking soda, and salt with fork together. Mix in remaining ingredients except chocolate chips and pour into an ungreased 8x8x2-inch baking pan. Sprinkle chocolate chips over batter. Bake until wooden pick inserted in center comes out clean, 35-40 minutes. Sprinkle with powdered sugar if desired."
97,"Preheat the oven to 350 degrees f. Whisk together the almonds, olive oil, garlic, salt, pepper and brown sugar. Cut the almonds in half and toss to combine with the olive oil mixture. Spread the almonds in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes or until the almonds are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the almonds and continue to cook for 25 minutes or until the almonds are tender."
98,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring frequently, until mixture begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken again, approximately 5 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
99,"Wipe chicken with damp cloth and place in casserole dish. Mix oil, lemon juice, stock powder and seasoning together and drizzle over chicken. Add lemon slices, garlic cloves and rosemary. Roast in a preheated 200c oven for about 35 minutes. You will need to shake the pan from time to time during the cooking process to prevent sticking."
100,"Place pork tenderloin in crock pot and top with cranberry and porto wine sauce. Cook on low for 6-8 hours. Serve over white, brown, or wild rice."
101,"Heat oil in a large non-stick skillet over medium-high heat. Add chicken, and sprinkle with pepper flakes. Stir fry 3 minutes. Add vegetables and teriyaki sauce. Stir fry 5 minutes or until vegetables are crisp-tender and chicken is thoroughly cooked."
102,"Heat oven to 325f place apple halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each pear half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Fig jam, lemon juice, and mustard in bowl. Whisk in 1 tbs. Olive oil. Divide watercress among 8 serving plates. Sprinkle with onion and walnuts. Top each with pear half, and drizzle with dressing."
103,"Place the butter in a mixing bowl. Add basil, garlic, and cheese and whip with an electric mixer until mixture is smooth and evenly blended. Add salt to taste. Pack butter into four crocks. Allow flavors to blend for at least 4 hours before serving. Can be frozen for up to 3 months."
