,result
75,"Place sushine carrots in a medium saucepan. Add water to cover by one inch. Bring to a boil. Partially cover and boil until tender crisp, about 5-8 minutes. Drain. Heat olive oil in a large skillet over medium low heat. Add carrots, zucchini and garlic and saute, stirring occasionally, until mushroom liquid evaporates, about 6 minutes. Add carrots, sugar, thyme, salt and pepper, cover and cook over low heat 15 minutes. Uncover, remove garlic. Discard. Increase heat to medium-high. Cook, stirring often, until carrots and mushrooms are very lightly browned, 2-5 minutes."
76,"In a large non-stick skillet over medium heat, melt butter and olive oil together. Add the remaining ingredients to the skillet. Stir until potatoes are evenly coated with spice mixture and onion slices are evenly distributed. Cook covered on medium heat for 15 minutes, tossing and turning the potatoes every few minutes. Potatoes will be done when slightly browned and fork-tender."
77,"Heat oven to 350 degrees. Spray muffin tin with non-stick cooking spray. Add one cracked egg to each tin and whisk the yolk. Add your toppings, saving the cheese for last. Bake 30 minutes or until eggs are completely cooked. Cool and serve."
78,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop dough by tablespoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
79,"In a dutch oven, bring 4 cups water to a boil. Stir in sugar until dissolved. Remove from the heat. Add tea bags. Steep for 5-8 minutes. Discard tea bags. Stir in juice concentrates and remaining water. Serve over ice."
80,"Cook potatoes in their jackets, until done. Cool slightly and peel. Cut into thin slices while still warm. In a non-stick skillet, add a mixture of canola oil and olive oil- just enough to coat the bottom of pan. Heat oil and add potato slices, garlic, and onion. Season with salt and pepper. Saute until golden brown. Sprinkle liberally with chopped chives or parsley."
81,"Preheat oven to 425f. Line a 10 x 15 inch rimmed baking sheet with foil. Place vegetables in pan and sprinkle with olive oil and toss until covered evenly. Sprinkle with salt, pepper and garlic powder. Roast 10 minutes, stir, sprinkle with parmesan cheese and roast an additional 10 to 15 minutes until vegetables are slightly charred and tender."
82,"In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
83,"In a saucepan over medium low heat, melt 3 tbls butter. Stir flour and salt into pan until mixture becomes thick and smooth, remove from heat and set aside. In a saucepan over medium-high heat, saute onions and garlic in remaining butter until translucent. Add spinach and water to pan, reduce heat to low, cover. Cook, stirring occasionally for 8 minutes. Stir prepared sauce and parmesan cheese into pan, stir until completely blended."
84,"Preheat oven to 400f, grease a 15 x 10 inch baking pan. Mix together butter, oats, sugar, corn syrup, vanilla extract, salt, semisweet chocolate, walnutspreparation:Heat butter, sugar and water in a 3 quart sauce-pan to a rolling boil. When mix reaches 305 degrees pour onto a greased large cookie sheet. Sprinkle chocolate chips over the chocolate. As chocolate melts spread with a butter knife. Spread nuts evenly over the pan, shaking lightly until all nuts stick. Cool until hard. Break into pieces. Enjoy."
85,"Preheat oven to 425f. Line a 10 x 15 inch rimmed baking sheet with foil. Place potatoes in pan and sprinkle with olive oil and toss until covered evenly. Sprinkle with salt, pepper and garlic powder. Roast 10 minutes, stir, sprinkle with parmesan cheese and roast an additional 10 to 15 minutes until potatoes are slightly charred and tender."
86,"Preheat oven to 350 degrees. Grease a 12-cup muffin tin with butter and set aside. In a large mixing bowl, whisk together the flour, sugar, baking powder, salt and baking soda. Add the butter and rub it into the flour with your finger. Add the buttermilk and stir until the dough is slightly firm. Spoon the mixture into the prepared muffin tin and bake in the center of the oven till brown and crusty, 40-45 minutes."
87,Heat oven to 350f.
88,"Place tomatoes in food processor. Process on high for 1 minute. In dutch oven on medium heat, saut onions in olive oil till soft but not browned. Add tomatoes, tomato pure and all spices. Cook sauce on very low heat for about 2 hours, stirring occasionally. Add a little water if necessary as sauce cooks."
89,"Preheat oven to 350f. Mix all ingredients, except salmon, together. Pour a small amount of the mix into the bottom of a baking pan - just enough to lightly cover the bottom. Add the salmon, and pour the remaining mix over top. Bake for about 20 minutes, or until salmon flakes easily with a fork."
90,"Preheat oven to 425 degrees f. And grease a 8 inch square baking pan. Sift the cornmeal, flour, baking powder and salt together. In a seperate bowl mix the egg, buttermilk oil and honey. Add the egg mixture to the dry ingredients. Beat until smooth. Pour into pan. Bake 20 minutes edges may start to brown a little."
91,"Heat oven to 400f. Place squash, seeds still in, cut side up on a cookie sheet and bake for 45 minutes or until soft. Remove from oven and scoop out the seeds and fibers. Mix remaining ingredients and distribute evenly into the cavity of each squash. Return to oven for apprx 10 minutes."
92,"In a large skillet, melt butter over medium-low heat. Add bacon, red potatoes, onion, green pepper, eggs, milk, salt, pepper, cheddar cheese. Cook and stir until eggs are completely set. Sprinkle with cheese and let stand until cheese has melted."
93,"Preheat oven to 400 degrees f. Mix butter, icing sugar, plain flour, cornflour, egg, sweetened condensed milk, golden syrup with 1 tbls of icing sugar mixture. Bake at 400f and 180c for 15 minutes. Cool on wire rack and keep in an airtight container once cold."
94,"Preheat oven to 375 degrees. Grease a 9x13 inch pan. Mix together first 4 ingredients in a small bowl. In a large mixing bowl, beat brown sugar and butter till fluffy. Add eggs and beat till well blended then beat in vanilla. Stir in flour mixture till well blended then beat in vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350 for 28-32 minutes or until lightly browned and edges start to pull away from sides of pan."
95,Preheat oven to 350 degrees F. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
96,"Preheat oven to 350 degrees celsius. Place chopped butter, sugar and vanilla in a bowl and beat until light and creamy. Add egg and beat well. Using a flat knife, mix through flours and coconut until a soft dough forms. Mix chocolate chips into the dough. Using your hands, mould two tablespoons of dough mixture into a flat round. Place rounds on a baking tray that is lined with non stick baking paper. Repeat until all the mixture is used. Bake for 10 minutes or until light golden. Allow to cool on trays."
97,Heat oven to 400 degrees f. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Heat butter in a small skillet on low heat until lightly brown. Add vinegar and soy sauce. Pour over cooked asparagus.
98,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring frequently, until mixture just begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken again, approximately 5-10 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
99,"Preheat oven to 425. Spray a large baking sheet with nonstick cooking spray. Cut each piece of chicken into 6 strips. Combine bread crumbs, parmesan, oregano, salt and pepper in a shallow bowl. Mix well. Dip each piece of chicken into egg, allowing excess to drip back into bowl. Coat chicken pieces with crumb mixture. Place chicken on prepared baking sheet. Bake chicken, turning halfway through baking, until golden, about 15 minutes. Serve immediately with prepared dressing."
100,"Preheat oven to 375 degrees f. Place pork in roasting pan, and bake in preheated oven for 35 to 40 minutes, or until meat thermometer reads 160 degrees f, basting meat often with marinade."
101,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
102,"Preheat oven to 325f place pear halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each pear half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Fig jam, lemon juice, and mustard in bowl. Whisk in 1 tbs. Olive oil. Divide watercress among 8 serving plates. Sprinkle with onion and walnuts. Top each with pear half, and drizzle with dressing."
103,"Place the butter in a mixing bowl. Add basil, garlic, and cheese and whip with an electric mixer until mixture is smooth and evenly blended. Add salt to taste. Pack butter into four crocks. Allow flavors to blend for at least 4 hours before serving. Can be frozen for up to 3 months."
104,"Preheat oven to 400 degrees. Coat 9x10 baking dish with cooking spray. Cook macaroni in a large pot of boiling water until just tender. Drain macaroni and transfer to a large pot. Add soup, maonnaise, cheese, pepper and pimentos. Mix well to combine with pasta. Transfer mixture to prepared baking dish and top with cracker crumbs. Bake, uncovered, until top is golden, about 20 to 25 minutes."
105,"Place beef stew in crock pot and place in crock pot on low for 5-6 hours. Add water, onion soup mix and salt. Cover and cook on low for 5-6 hours. Remove beef stew from crock pot and cover and cook on low for 5-6 hours. Remove beef stew from crock pot and cover and cook on low for 5-"
106,"Preheat oven to 375 degrees. In a small bowl pour stuffing mix and water. Open chicken breasts, and if they are too thick to fold in half flatten and stretch them by placing on cutting board and using heavy rolling pin roll out chicken until it is able to be folded in half. Give the stuffing a quick mix with a spoon. Spoon stuffing onto one half of the chicken and fold chicken breast over to cover. Place breasts in baking pan. Continue stuffing breasts until all breasts are used. If you have left over stuffing go back and open breasts and continue stuffing until all stuffing is used. Combine soup and sour cream. Spread over chicken breasts. Cover and bake for 45 minutes to an hour until chicken is thoroughly cooked."
