,result
78,"Preheat oven to 375f. In large bowl, stir cookie mix, butter, egg, flour and almond extract until soft dough forms. Fit cookie press with desired template. Fill cookie press with cookie dough. Press cookies onto ungreased cookie sheets. Decorate as desired using colored sugars and sprinkles. Bake 6 to 8 minutes or until set. Cool 1 minute. Remove from cookie sheet to wire rack."
79,"Preheat oven to 350 degrees. Grease an 8x8 inch baking dish. Combine the sugar, flour and butter, using a pastry blender. Pour cranberry kissel into prepared dish and cover with the flour mixture. Bake 30-40 minutes. Cut into 9 pieces and serve warm or cold."
80,"Preheat oven to 450. Cut up sweet potatoes into wedges, rounds or thin strips. In a large bowl add the fries. Coat them with oil. You may substitute just water if desired. Then add the garlic granules, parmesan and sea salt. Spay a cookie sheet with pam or oil and lay fries out on top. Bake for 10 mins then turn them over. Put back in the oven for 10 more minutes. If you have thicker fries you may need an additional 5-10 minutes baking time."
81,"Preheat oven to 425 degrees f. In a shallow dish, toss the asparagus, olive oil and salt and pepper together. Lay the asparagus in one level layer. Place in oven and roast, uncovered for approximately 10 minutes, or until the asparagus is just tender. Transfer to a serving plate. Whisk the lemon juice, lemon zest, dill, olive oil and honey together in a small bowl. Top the asparagus with some of the dressing and keep the rest on the side."
82,"In large saucepan, combine chocolate chips, butter and corn syrup. Stir over low heat until chocolate melts. Remove from heat and add vanilla, peanut butter and powdered sugar. Mix well. Stir in cereal and pecans and mix ell. Spread into greased 9x13 pan. Chill until firm."
83,"Preheat oven to 350 degrees. In a small bowl, toss the nuts with the maple syrup, olive oil, herbs and cayenne. Spread the nuts on a rimmed baking sheet and bake for 15 minutes., stirring occasionally, until browned. Season the nuts with salt and pepper and toss frequently until cooled."
84,"Preheat oven to 350c. In large mixing bowl, combine flour, white sugar, baking soda, eggs, and crushed pineapple. Mix well. Pour mixture into an ungreased 9x13 pan. Sprinkle brown sugar and chopped nuts over cake batter. Bake for 30 minutes. Ten minutes before cake is done, start making the frosting. Combine all frosting ingredients in a medium size sauce pan and bring to a boil. Reduce heat slightly and let boil for 5 minutes. Pour frosting on cake as soon as it comes out of the oven. Serve cake cool or warm. Top with whipped cream if desired."
85,"In large skillet, melt butter, stir in flour, cook 1 minute. Slowly stir in milk, cook until bubbly. Add cheese, salt and pepper, mix well. Remove from heat. Put 3 pieces asparagus on each ham slice. Roll up and place in 13x9 baking pan. Cover with the cheese sauce. Sprinkle with crumbs. Bake at 375 for 20 minutes."
86,"Preheat oven to 400f. Put liners in muffin cups. Whisk together butter, brown sugar, milk, and egg in a bowl until combined well. Whisk together flour, baking powder, cinnamon, and salt in a large bowl. Add milk mixture and stir until just combined. Fold in blueberries gently. Divide batter among muffin cups and bake until golden brown and a wooden pick inserted into center of a muffin comes out clean, 25 to 30 minutes."
87,"Boil eggplants until soft. Saute onion, chopped shrimp, and celery in butter or oil. Combine with eggplant. Put in baking pan and sprinkle with bread crumbs or cracker crumbs. Bake approximately 30 minutes at 350f."
88,"Heat oil from tomatoes in a heavy skillet, over medium heat. Add chicken to skillet and saute until golden, about 4 minutes per side. Add garlic and stir 30 seconds--do not brown garlic. Add white wine, cream, pepper, and tomatoes, and bring to a boil. Cover skillet, reduce heat to medium-low, and simmer until chicken is just cooked through, about 3-5 minutes. Transfer chicken to plates. Add most of basil to sauce in skillet. Increase heat and boil until sauce thickens enough to coat spoon, and peppers and tomatoes are soft-about 2-5 minutes. Season sauce to taste with salt and pepper, spoon over chicken and top with fresh basil and serve."
89,"Preheat oven to 350 degrees f. Rub salmon with salt and pepper. Place salmon in 2-quart shallow baking dish. Drizzle with olive oil. Bake for 15 minutes or until fish flakes easily with fork. Whisk balsamic vinegar, cornstarch, orange juice and brown sugar in medium saucepan. Add chicken broth and heat to a boil. Reduce heat to a simmer, stirring until the mixture thickens. Arrange salmon on serving platter and serve."
90,"Heat oil in a large saut pan over medium heat. Add lamb. Cook until tender, about 3 minutes per side. Transfer lamb to platter, cover, and"
91,Spray a slow cooker container with butter-flavored cooking spray. Cover and cook on low for 4-6 hours. Cover and cook on
92,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean.
93,"Preheat oven to 350 degrees celsius grease and base line a 20cm round cake tin. To measure the golden syrup easier, measure the sugar first, keep it in the scales and pour the syrup on top to avoid sticking to plate. Put butter, syrup and sugar in a saucepan and heat gently until butter has melted and sugar dissolved. Remove from heat and stir in oats. Pour into lined tin and press down with back of a spoon until is surface is level. Bake in oven about 25-30 minutes until golden brown. Remove from oven and loosen from the sides of the tin with a palette knife and leave to cool for about 10 minutes."
94,"Preheat oven at 200c. Sift the flour, baking powder and salt together into a baking bowl. Make a hollow in the dry ingredients. Beat the eggs and milk together and add with melted butter into the middle of the dry ingredients mixing just enough to moisten the mixture. Spoon a largish tablespoon of the mixture into the bottom of the tarts. Bake at 200c for 15 minutes or until cooked. Ease the tarts out of the form while warm and put onto a wire rack to cool. Once cool, dust the tops with powdered sugar."
95,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
96,"Preheat oven to 350 degrees celsius. Lightly grease and line a 20cm cake tin and line with baking paper. In a bowl combine the flour, oats, bicarbonate of soda, allspice, sugar and pecans. Make a well in the centre and then add the oil and egg and then the apples and combine all ingredients well together. Pour mix into the prepared tin and cook for 35 minutes until golden brown."
97,"Preheat oven to 400 degrees f. Place asparagus spears in pan sprinkle with olive oil and sprinkle with parmesan cheese. Roast for 20 minutes, tossing half way through. Give or take depends on the thickness of the spears. Be sure to serve with all the goodness from the pan."
98,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring frequently, until mixture just begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken again, approximately 5-10 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
99,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 400 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
100,"Heat oil in a skillet and saute the pork over medium high heat for 3 minutes, flip and continue cooking for another 3 minutes or until the sauce has thickened. Pour in the marinade cook for an additional 3 minutes or until the sauce has thickened. Pour in"
101,"Preheat oven to 400 degrees. Combine turkey meat, chilies, onion, and soup. If desired, spread tortillas with butter. Cut each tortilla in half and arrange 6 halves over bottom of a 13- x 9-inch baking dish. Spread a third of the turkey mixture over tortillas, top with a third of the cheese. Reapeat layers of tortillas, turkey, and cheese two more times. Cover and bake for 25-30 minutes or until heated throughout and bubbly. Remove from oven and let stand 5 minutes. Cut in squares with sharp knife and use a spatula to remove each serving."
102,"In serving bowl, whisk oil, vinegar, mustard, sugar, salt and pepper until thick. Add apple and onion. Toss until apples and onions are covered with dressing. Place spinach on top, then pecans. Just before serving, toss."
103,"Preheat oven to 200 degrees celsius. Cut bread into 1. 5 cm thick slices but do not cut all the way through. Place oil, lemon rind, garlic, herbs, salt and pepper into a bowl. Mix well, brush over both sides of each slice of bread. Wrap bread tightly in foil. Place on baking tray. Bake 20 - 25 minutes or till hot. Slice all the way through and serve."
104,"Preheat oven to 375 degrees. Lightly mist an 11x7 inch glass or ceramic baking dish with vegetable oil cooking spray and set aside. Bring a large pot of water to a boil over high heat. Add salt, if using, and stir in the macaroni. Reduce heat to medium-high and cook uncovered about 8 minutes. Reserve 1 cup of the pasta cooking water, then drain the macaroni well in a colander. Transfer the macaroni to the prepared baking dish. Add the pasta sauce, 2 cups of the cheese, and the reserved pasta cooking water, and stir until ingredients are well combined. Scatter the remaining 1 cup of cheese over the top. In a small bowl, toss the olive oil with the bread crumbs, and then scatter on top of the cheese. Bake until the macaroni and cheese is bubbly and the crumbs are lightly brown, 25 to 30 minutes."
