,result
91,"Preheat the oven to 375f and butter a baking pan. Press a clove into each chop, then add the chops to the pan, followed by the wine, celery leaves, and bay leaves. Bake the chops for 30 minutes. Meanwhile, heat the butter in a frying pan and saute the diced celery for 5 minutes, tehn add the apples and brown sugar. Turn the heat to low and cook for 10 minutes, or until just tender. After 30 minutes, remove the pork chops, discard the bay and celery leaves and sprinkle cheese on each chop. Meanwhile, heat the butter in a"
92,"In a small mixing bowl, thoroughly whisk together eggs, butter, flour, baking powder, cottage cheese, monterey jack cheese, diced green chilies, tomatoes, sour cream, salsapreparation:Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean."
93,"Preheat oven to 375f. In a large bowl, beat sugar, brown sugar and margarine until light and fluffy. Add vanilla and eggs. Blend well. Add flour, baking soda and salt. Mix well. Stir in chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto ungreased cookie sheets. Bake at 375f for 8 to 10 minutes or until light golden brown."
94,"In a small saucepan, melt the butter and peanut butter. Remove from the heat. Add sugar and flour. Stir in the eggs and vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350 for 28-32 minutes or until lightly browned and edges start to pull away from sides of pan."
95,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
96,"Preheat oven to 350 degrees celsius. Place chopped butter, sugar and vanilla in a bowl and beat until light and creamy. Add egg and beat well. Using a flat knife, mix through flours and coconut until a soft dough forms. Mix chocolate chips into the dough. Using your hands, mould two tablespoons of dough mixture into a flat round. Place rounds on a baking tray that is lined with non stick baking paper. Repeat until all the mixture is used. Bake for 10 minutes or until light golden. Allow to cool on trays."
97,"Preheat oven to 375-400f. Remove fibrous end pieces of asparagus. Lay asparagus across shallow baking dish and add oil, salt, lemon juice, and pepper. Roll and toss to coat well. Arrange the oiled asparagus in the pan so they do not overlap. Bake in oven 20 minutes."
98,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring frequently, until mixture just begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken again, approximately 5-10 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
99,"Preheat oven to 425. Dip chicken in milk, then roll in seasoned flour. Melt butter in 9 x 13 baking dish. Place chicken, skin side down, in butter. Cook 30 minutes. Mix water, remaining milk and soup together. Turn chicken and pour soup mixture over it. Bake 30 minutes more. Remove chicken and stir gravy."
100,"Preheat oven to 375 degrees f. Place pork in roasting pan, and bake in preheated oven for 35 to 40 minutes, or until meat thermometer reads 160 degrees f, basting meat often with marinade."
101,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
102,"Preheat oven to 325f place pear halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each pear half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Fig jam, lemon juice, and mustard in bowl. Whisk in 1 tbs. Olive oil. Divide watercress among 8 serving plates. Sprinkle with onion and walnuts. Top each with pear half, and drizzle with dressing."
103,"Place all ingredients in a stand mixer with a wire whip attachment and whip until butter is lighter in color and the volume has increased. Store in an airtight container in the refrigerator. Or, dish it out on parchment paper and roll into a log. Wrap in plastic wrap and foil and it can be frozen for months. Best part is you can just unwrap and slice off what you need and rewrap it and stick it back in the freezer."
104,"Preheat oven to 400 degrees. Coat 9x10 baking dish with cooking spray. Cook macaroni in a large pot of boiling water until just tender. Drain macaroni and transfer to a large pot. Add soup, maonnaise, cheese, pepper and pimentos. Mix well to combine with pasta. Transfer mixture to prepared baking dish and top with cracker crumbs. Bake, uncovered, until top is golden, about 20 to 25 minutes."
105,"Place beef stew in crock pot, cover and cook on low for 7-8 hours. Remove beef from crock pot, cover and cook on low for 7-8 hours. Remove beef from crock pot, cover and cook on"
106,"Preheat oven to 400f. Place italian bread shell on an ungreased baking sheet. Stir together the cream cheese, goat cheese or feta, garlic and black pepper in a small mixing bow. Spread mixture over the bread shell. Place the tomato slices and sweet pepper strips over the cheese mixture. Bake in the preheated oven about 12 minutes or till heated through. Sprinkle with fresh basil."
107,"Place tuna in a medium bowl and break into large pieces with a fork. Add tomatoes, onion, cilantro, lime juice, peppers, and salt. Stir to mix. Cover and refrigerate 30 minutes or up to 6 hours. Line plates with lettuce leaves and top with tuna salad. Serve with chips."
108,Combine all ingredients together and place them in a casserole dish. Cover with crushed potato chips and sprinkle with paprika. Bake uncovered at 350f. For about 30 minutes or until heated through and chips are lighty brown. Serve with noodles and a salad.
109,"Heat 1 tablespoon olive oil in a large skillet over medium-high heat. Add garlic and sauté over medium-high heat until fragrant, about 5 minutes. Add onion and cook, stirring occasionally, until fragrant, about 5 minutes. Add tomato and cook, stirring occasionally, until fragrant, about 5 minutes. Add garlic and cook, stirring occasionally, until fragrant, about 5 minutes. Add tomato and cook, stirring occasionally, until frag"
110,"Place each chicken breast between two pieces of wax paper and pound to an even thickness. Place bag in a resealable bag. Place bag in a small bowl. In a small bowl combine lime peel, lime juice, rosemary, olive oil, sugar, garlic, and salt. Seal bag, turning to coat chicken. Refrigerate for 1 to 4 hours, turning occasionally. Remove chicken from marinade. Discard marinade. Season chicken with black pepper. Grill over medium coals uncovered, turning once for 12 to 15 minutes or until tender and no longer pink."
111,"In a small saucepan over medium heat, combine cup water, sugar and lemon zest. Bring to a boil, then decrease heat and simmer for 3 minutes. Set aside to cool. Strain syrup through sieve placed over large measuring cup, discarding solids. Whisk in lemon juice and remaining 2 cups water. Pour into molds and freeze until solid, for at least 4 hours. If you are using an ice pop kit, follow the manufacturers instructions."
112,"Preheat oven to 425. Spray a large baking sheet with nonstick cooking spray. Cut each piece of chicken into 6 strips. Combine bread crumbs, parmesan, oregano, salt and pepper in a shallow bowl. Mix well. Dip each piece of chicken into egg, allowing excess to drip back into bowl. Coat chicken pieces with crumb mixture. Place chicken on prepared baking sheet. Bake chicken, turning halfway through baking, until golden, about 15 minutes. Serve immediately with prepared dressing."
113,"Preheat oven to 350f. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
114,"Preheat oven to 350 degrees f, & lightly coat baking sheet with cooking spray. In large bowl, beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
115,"Preheat oven to 350 degrees f. In a medium casserole dish mix together green beans, milk, cream of mushroom soup, frozen tater tots, ground turkey, cut green beans, condensed cream of mushroom soup, milk, cheddar cheese, butter, butter flavored crackerpreparation:Preheat oven to 350 degrees f. In a medium casserole dish mix together green beans, milk, cream of mushroom soup, frozen tater tots, ground turkey, cut green beans, condensed cream of mushroom soup, milk, cheddar cheese, butter, butter flavored cracker. Bake in a 325-degree fahrenheit oven until brown. Drain grease from meatballs. Combine meatballs and green beans in casserole dish and pour soup on top. Return to oven and bake at 300 degrees for 1 to 1 hours."
