,result
83,"Heat oil in a large skillet over medium-high heat. Add in spinach and chopped garlic. Saute about 5 minutes, until wilted. Add in spinach. Toss with 2 forks, about 5 minutes, until wilted. Season with salt and pepper. Mix well. Serve immediately."
84,"Combine coffee, milk, granulated sugar, fat free vanilla ice cream, fat free chocolate syrup. Mix until smooth. Serve immediately."
85,"Put potatoes in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes, or until the potatoes are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the potatoes and continue to cook for 25 minutes or until the asparagus is tender."
86,"In a large bowl, combine flour, baking powder, cinnamon, and salt. In a small bowl, whisk together butter, brown sugar, milk, and egg in a bowl until combined well. Whisk together flour, baking powder, cinnamon, and salt in a large bowl. Add milk mixture and stir until just combined. Fold in blueberries gently. Divide batter among muffin cups and bake until golden brown and a wooden pick inserted into center of a muffin comes out clean, 25 to 30 minutes."
87,"Preheat oven to 425 degrees f. Combine breadcrumbs, basil, parmesan cheese, salt, egg, eggplants, olive oil, buns, pasta sauce, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mozzarella cheese, part-skim mo"
88,"Preheat oven to 400 degrees f. In 2 pans place tomato halves cut side up. Sprinkle with oil, salt and pepper, onion, garlic, crushed tomatoes, kalamata olive, sugar, fresh basil, feta cheese, parmesan cheese, dry pasta. Bake tomatoes for 2 hours. Check the tomatoes after 1 hour and turn down the heat if they seem to be cooking too quickly. Then turn the oven to 400 degrees and bake another 30 minutes. Remove from the oven and process tomatoes through a food mill using a medium dye over a small saucepan. Discard skins. Add wine, bring to a boil, reduce heat to low and cook for 5 minutes."
89,"Preheat oven to 350f. Mix all ingredients, except salmon, together. Pour a small amount of the mix into the bottom of a baking pan - just enough to lightly cover the bottom. Add the salmon, and pour the remaining mix over top. Bake for about 20 minutes, or until salmon flakes easily with a fork."
90,"Heat oil over medium-high heat. Saute onion and hot peppers until onion is light golden. Add red pepper ans salt. Saute until red pepper is tender. Transfer onion mixture to bowl. In same pan, melt butter over high heat and saute meat mixture until seared all over. Stir in berbere spice mix to taste. Saute for 30 seconds. Serve with injera bread and tomato & cucumber salad. Keep extra berbere spice mix on table to sprinkle over meat as desired."
91,"Preheat oven to 375f and butter a baking pan. Press a clove into each chop, then add the chops to the pan, followed by the wine, celery leaves, bay leaves, celery ribs, butter, apples, brown sugar, swiss cheese. Turn the heat to low and cook for 10 minutes, or until just tender. After 30 minutes, remove the pork chops, discard the bay and celery leaves and sprinkle cheese on each chop. Baste with juices and broil a few minutes to brown. Add a few pan juices to the apple-celery mixture, and serve as a side with the pork chops."
92,"In a large skillet, melt butter over medium heat. Add eggs, red bell pepper, chili powder, garlic powder, cheddar cheese. Beat with wire whisk until smooth. Pour over the ham and vegetable mixture in the skillet. Sprinkle the top with the cheese. Stir as it cooks until the eggs are no longer shiny."
93,"Preheat oven to 400 degrees f. Mix together the butter, brown sugar, honey, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal, oatmeal,"
94,"Preheat oven to 180 degrees celsius. For the base, place biscuits into a food processor and process to fine crumbs. Add the melted butter to the crumbs and process until combined. Press the mixture firmly into the base of the tin using the back of a spoon. Spread the base with the raspberry jam. For the topping, cream the butter, sugar and vanilla essence until fluffy. Add the egg and fold in the coconut and flour. Sprinkle over the jam but careful not to press the topping onto the base. Bake for about 20 minutes. Allow to cool at room temperature then chill overnight."
95,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
96,"Preheat oven to 350f. Mix flour, brown sugar, cocoa, baking soda, and salt with fork together. Mix in remaining ingredients except chocolate chips and pour into an ungreased 8x8x2-inch baking pan. Sprinkle chocolate chips over batter. Bake until wooden pick inserted in center comes out clean, 35-40 minutes. Sprinkle with powdered sugar if desired."
97,"Preheat oven to 350 degrees f. Whisk together the almonds, olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the almonds in half and toss to combine with the olive oil mixture. Spread the almonds in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes, or until the almonds are shrivelled. Break the ends from the almonds at their natural breaking point. Add the tender lengths of almonds to the almonds and continue to cook for 25 minutes or until the almonds are shrivelled."
98,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring frequently, until mixture begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken again, approximately 5 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
99,"Preheat oven to 425 degrees. Dip chicken in milk, then roll in seasoned flour. Melt butter in 9 x 13 baking dish. Place chicken, skin side down, in butter. Cook 30 minutes. Mix water, remaining milk and soup together. Turn chicken and pour soup mixture over it. Bake 30 minutes more. Remove chicken and stir gravy."
100,"In a large skillet brown pork chops in oil and butter on each side. Remove the chops and keep warm. In the same skillet, saute the mushrooms, beans and garlic until vegetables are tender. Stir in the soup, water and pepper. Bring to a boil. Top with pork chops. Reduce heat. Cover and simmer for 10-15 minutes until pork juices run clear, stirring occasionally. Serve sauce over chops."
101,"Heat oil in a large non-stick skillet over medium-high heat. Add chicken, and sprinkle with pepper flakes. Stir fry 3 minutes. Add vegetables and teriyaki sauce. Stir fry 5 minutes or until vegetables are crisp-tender and chicken is thoroughly cooked."
102,"In serving bowl, whisk oil, vinegar, mustard, sugar, salt and pepper until thick. Add apple and onion. Toss until apples and onions are covered with dressing. Place spinach on top, then pecans. Just before serving, toss."
103,"Place the butter in a mixing bowl. Add basil, garlic, and cheese and whip with an electric mixer until mixture is smooth and evenly blended. Add salt to taste. Pack butter into four crocks. Allow flavors to blend for at least 4 hours before serving. Can be frozen for up to 3 months."
104,"Preheat oven to 400 degrees. Prepare macaroni dinner as directed on package, omitting the butter. Meanwhile, brown meat in a large nonstick skillet at medium-high heat. Then drain. Add tomatoes and oregano. Mix well. Bring to a boil. Add meat mixture to the prepared macaroni dinner. Spoon into 2-quart casserole dish. Sprinkle with cheese. Bake 10 minutes or until cheese is melted and the casserole is heated through."
105,"Preheat oven to 375f. Heat a little oil in frying pan and brown stew meat along with onions and carrots. Remove from pan. Layer sliced potatoes, onion, carrot and meat in a 3 pint casserole, finishing with a layer of potatoes. Pour over the stock. Brush the potatoes with 1 tbsp melted butter. Cover and bake for 1 hour. Remove the hot pot from the oven. Uncover and brush the potatoes again with melted butter or dripping. Return to the oven for a further 30 minutes, uncovered, to brown the potatoes. Serve garnished with parsley."
