,result
93,"Preheat oven to 160 degrees celsius grease and base line a 20cm round cake tin. To measure the golden syrup easier, measure the sugar first, keep it in the scales and pour the syrup on top to avoid sticking to plate. Put butter, syrup and sugar in a saucepan and heat gently until butter has melted and sugar dissolved. Remove from heat and stir in oats. Pour into lined tin and press down with back of a spoon until is surface is level. Bake in oven about 25-30 minutes until golden brown. Remove from oven and loosen from the sides of the tin with a palette knife and leave to cool for about 10 minutes."
94,"Preheat oven to 375 degrees. Grease a 9x13 inch pan. Mix together first 4 ingredients in a small bowl. In a large mixing bowl, beat brown sugar and butter till fluffy. Add eggs and beat till well blended then beat in vanilla. Stir in flour mixture till well blended then beat in vanilla."
95,"Preheat oven to 400. Grease a muffin pan. In a large bowl, whisk together flour, brown sugar, baking powder and soda. In another bowl stir together oats and yogurt, stirring in banana, oil and egg. Stir mixture into flour mixture and stir until moistened. Put in muffin pans and bake for 20-25 minute until done."
96,"Preheat oven to 350 degrees. Grease and flour 9x13 pan. Combine dry ingredients in mixing bowl. Beat in shortening. Add milk and vanilla. Beat for 2 minutes. Beat in egg whites, beat until very smooth. Bake for 35 minutes, or until done."
97,"Preheat oven to 400 degrees f. Whisk together the olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the tomatoes in half and toss to combine with the olive oil mixture. Spread the tomatoes in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes or until the tomatoes are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the tomatoes and continue to cook for 25 minutes or until the asparagus is tender."
98,"Mix all ingredients except the rice and margarine in a large saucepan. Bring to a boil, then lower the heat to a simmer and stir in the vanilla. Cook until just about all of the milk is absorbed, stirring occasionally. Stir in cinnamon and nutmeg. Serve warm or chilled."
99,"Preheat oven to 425 degrees. Spray a large baking sheet with nonstick cooking spray. Cut each piece of chicken into 6 strips. Combine bread crumbs, parmesan, oregano, salt and pepper in a shallow bowl. Mix well. Dip each piece of chicken into egg, allowing excess to drip back into bowl. Coat chicken pieces with crumb mixture. Place chicken on prepared baking sheet. Bake chicken, turning halfway through baking, until golden, about 15 minutes. Serve immediately with prepared dressing."
100,"Preheat oven to 375 degrees f. Place pork in roasting pan, and bake in preheated oven for 35 to 40 minutes, or until meat thermometer reads 160 degrees f, basting meat often with marinade."
101,"Preheat oven to 400 degrees. Place chicken, broccoli and cheese in prepared baking dish. In prepared baking dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
102,"Preheat oven to 325f place pear halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each pear half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Fig jam, lemon juice, and mustard in bowl. Whisk in 1 tbs. Olive oil. Divide watercress among 8 serving plates. Sprinkle with onion and walnuts. Top each with pear half, and drizzle with dressing."
103,"Place all ingredients in a stand mixer with a wire whip attachment and whip until butter is lighter in color and the volume has increased. Store in an airtight container in the refrigerator. Or, dish it out on parchment paper and roll into a log. Wrap in plastic wrap and foil and it can be frozen for months. Best part is you can just unwrap and slice off what you need and rewrap it and stick it back in the freezer."
104,"Preheat oven to 400 degrees. Coat 9x10 baking dish with cooking spray. Cook macaroni in a large pot of boiling water until just tender. Drain macaroni and transfer to a large pot. Add soup, maonnaise, cheese, pepper and pimentos. Mix well to combine with pasta. Transfer mixture to prepared baking dish and top with cracker crumbs. Bake, uncovered, until top is golden, about 20 to 25 minutes."
105,Place beef stew on top of vegetables. Mix corn starch with 2 t cold water and then add to juices. Bring to a boil while stirring constantly until thickened. Serve gravy over meat and vegetables.
106,"Preheat oven to 375 degrees. In a small bowl pour stuffing mix and water. Open chicken breasts, and if they are too thick to fold in half flatten and stretch them by placing on cutting board and using heavy rolling pin roll out chicken until it is able to be folded in half. Give the stuffing a quick mix with a spoon. Spoon stuffing onto one half of the chicken and fold chicken breast over to cover. Place breasts in baking pan. Continue stuffing breasts until all breasts are used. If you have left over stuffing go back and open breasts and continue stuffing until all stuffing is used. Combine soup and sour cream. Spread over chicken breasts. Cover and bake for 45 minutes to an hour until chicken is thoroughly cooked."
107,"Place tuna in a medium bowl and break into large pieces with a fork. Add tomatoes, onion, cilantro, lime juice, peppers, and salt. Stir to mix. Cover and refrigerate 30 minutes or up to 6 hours. Line plates with lettuce leaves and top with tuna salad. Serve with chips."
108,Mix all ingredients together and place them in a casserole dish. Cover with crushed potato chips and sprinkle with paprika. Bake uncovered at 350f. For about 30 minutes or until heated through and chips are lighty brown. Serve with noodles and a salad.
109,"Heat 1 tablespoon olive oil in a large skillet over medium-high heat. Add garlic and sauté over medium-high heat until fragrant, about 5 minutes. Add onion and cook, stirring occasionally, until fragrant, about 5 minutes. Add tomato and cook, stirring occasionally, until fragrant, about 5 minutes. Add garlic and cook, stirring occasionally, until fragrant, about 5 minutes. Add tomato and cook, stirring occasionally, until frag"
110,"Place each chicken breast between two pieces of wax paper and pound to an even thickness. Place bag in a resealable bag. Place bag in a small bowl. In a small bowl combine lime peel, lime juice, rosemary, olive oil, sugar, garlic, and salt. Seal bag, turning to coat chicken. Refrigerate for 1 to 4 hours, turning occasionally. Remove chicken from marinade. Discard marinade. Season chicken with black pepper. Grill over medium coals uncovered, turning once for 12 to 15 minutes or until tender and no longer pink."
111,"In a small saucepan over medium heat, combine cup water, sugar and lemon zest. Bring to a boil, then decrease heat and simmer for 3 minutes. Set aside to cool. Strain syrup through sieve placed over large measuring cup, discarding solids. Whisk in lemon juice and remaining 2 cups water. Pour into molds and freeze until solid, for at least 4 hours. If you are using an ice pop kit, follow the manufacturers instructions."
112,"Preheat oven to 325f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
113,"Preheat oven to 350f. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
114,"Preheat oven to 350 degrees f, & lightly coat baking sheet with cooking spray. In large bowl, beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
115,"Preheat oven to 350 degrees f. In a large bowl combine first seven ingredients, stir well. Lightly spray pam in a medium size casserole dish and pour in bean mixture. Place slices of bacon over top of beans. Cover and bake extra 15 minutes."
116,"Preheat oven to 400 degrees. Sautee onions in butter, margarine or oil over medium heat, until soft. Place chicken breasts in casserole dish and season with salt, pepper and garlic. Pour mushrooms and sauteed onions over chicken. Cover dish with bbq sauce. Cover dish with lid or aluminum foil. Bake for 1 hour. In a shallow baking pan, arrange the chicken wings so they do not touch each other. Bake for 30 minutes. In small sauce pan combine the tomato sauce, sugar and soy sauce and cook until the sugar has dissolved. After the chicken wings are cooked, thickly spread the sauce over the wings and bake for 30 to 40 minutes or longer or until browned and very tender. Serve warm."
117,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, and baking soda together in a bowl. Set the mixture aside. Cream the butter and sugar. Beat in the egg and vanilla extract. Once combined, slowly blend in the dry ingredients until evenly mixed. Searate dough into tablespoon-sized balls. Place onto an ungreased cookie sheet. Place on center rack and bake for 5 to 7 minutes. Let the cookies sit for 2 minutes before cooling on wire racks."
