,result
95,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
96,"Preheat oven to 350 degrees celsius. Lightly grease and line a 20cm cake tin and line with baking paper. In a bowl combine the flour, oats, bicarbonate of soda, allspice, sugar and pecans. Make a well in the centre and then add the oil and egg and then the apples and combine all ingredients well together. Pour mix into the prepared tin and cook for 35 minutes until golden brown."
97,"Preheat oven to 425f. Line a 10 x 15 inch rimmed baking sheet with foil. Place vegetables in pan and sprinkle with olive oil and toss until covered evenly. Sprinkle with salt, pepper and garlic powder. Roast 10 minutes, stir, sprinkle with parmesan cheese and roast an additional 10 to 15 minutes until vegetables are slightly charred and tender."
98,"Mix all ingredients except the sugar and margarine in a large saucepan. Bring to a boil, then lower the heat to a simmer and stir in the vanilla. Cook until just about all of the milk is absorbed, stirring occasionally. Stir in cinnamon and nutmeg. Bake for about 20 minutes or until golden on top. Serve warm or cold."
99,"Place chicken strips into a large, resealable plastic bag. In a small bowl, mix the egg, buttermilk and garlic powder. Pour mixture into bag with chicken. Seal and shake to coat. Heat oil in a large, heavy skillet to 375 degrees. Carefully place chicken strips into a large, resealable plastic bag. Place chicken strips into a large, resealable plastic bag. In a small bowl"
100,"Heat oil in a skillet and saute the pork over medium high heat for 3 minutes, flip and continue cooking for another 3 minutes or until the sauce has thickened. Pour in the marinade cook for an additional 3 minutes or until the sauce has thickened. Pour in"
101,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
102,"In serving bowl, whisk oil, vinegar, mustard, sugar, salt and pepper until thick. Add apple and onion. Toss until apples and onions are covered with dressing. Place spinach on top, then pecans. Just before serving, toss."
103,"Place all ingredients in a stand mixer with a wire whip attachment and whip until butter is lighter in color and the volume has increased. Store in an airtight container in the refrigerator. Or, dish it out on parchment paper and roll into a log. Wrap in plastic wrap and foil and it can be frozen for months. Best part is you can just unwrap and slice off what you need and rewrap it and stick it back in the freezer."
104,"In dutch oven or electric skillet, heat oil. Add onion, saute 2 min, add beef, cook and stir until done. Add milk, butter and spices, stir until creamy. Fold in macaroni. Top with cheese, cover and heat until cheese melts."
105,"Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:"
106,"Preheat oven to 400f. Place italian bread shell on an ungreased baking sheet. Stir together the cream cheese, goat cheese or feta, garlic and black pepper in a small mixing bow. Spread mixture over the bread shell. Place the tomato slices and sweet pepper strips over the cheese mixture. Bake in the preheated oven about 12 minutes or till heated through. Sprinkle with fresh basil."
107,"Place tuna in a medium bowl and break into large pieces with a fork. Add tomatoes, onion, cilantro, lime juice, peppers, and salt. Stir to mix. Cover and refrigerate 30 minutes or up to 6 hours. Line plates with lettuce leaves and top with tuna salad. Serve with chips."
108,"Preheat oven to 350f. Grease covered casserole dish. Cut cabbage into large pieces and place in casserole dish. Brown turkey and onion. Add rice to turkey and stir. Salt and pepper to taste. Put turkey mixture over cabbage. Add tomato soup, water, and stewed tomatoes. Bake for 30 to 45 minutes until rice and cabbage are tender."
109,"Wtih processor running, drop garlic through feed tube and mince. Scrape down sides of work bowl. Add chickpeas, tahini and lemon juice. Process until mixture is smooth. Add roasted peppers. Process until peppers are finely chopped. Season with salt and pepper. Transfer hummus to small bowl."
110,"Place each chicken breast between two pieces of wax paper and pound to an even thickness. Place bag in a resealable bag. Place bag in a small bowl. In a small bowl combine lime peel, lime juice, rosemary, olive oil, sugar, garlic, and salt. Seal bag, turning to coat chicken. Refrigerate for 1 to 4 hours, turning occasionally. Remove chicken from marinade. Discard marinade. Season chicken with black pepper. Grill over medium coals uncovered, turning once for 12 to 15 minutes or until tender and no longer pink."
111,"In a small saucepan over medium heat, combine cup water, sugar and lemon zest. Bring to a boil, then decrease heat and simmer for 3 minutes. Set aside to cool. Strain syrup through sieve placed over large measuring cup, discarding solids. Whisk in lemon juice and remaining 2 cups water. Pour into molds and freeze until slushy, then insert sticks and freeze until solid, for at least 4 hours. If you are using an ice pop kit, follow the manufacturers instructions."
112,"Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
113,"Preheat oven to 350f. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
114,"Preheat oven to 350 degrees f, & lightly coat baking sheet with cooking spray. In large bowl, beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
115,"Preheat oven to 350 degrees f. In a medium casserole dish mix together green beans, milk, cream of mushroom soup, and onions. Sprinkle with black pepper and stir. Bake for 25 minutes in the oven until heated through and bubbly. Sprinkle with french fried onions over the tops and return to oven for 5 minutes."
116,"In small frying pan, heat 1 tablespoon of the oil. Add onion, parsley, worcestershire and tabasco sauces and mix well. Shape mixture into 4 large patties, scoring each with a knife. When hot, add meat patties and cook 10 to 12 minutes over medium heat. Turn 4 times during cooking, and once seared, season well. When burgers are done, transfer to ovenproof dish. Cover each burger with a slice of cheese and broil 2 to 3 minutes."
117,"Preheat oven to 350 degrees f. Sift flour with sugar, soda salt and cinnamon into a large bowl or food processor by pulsing 3-4 times. Mix in shortening and knead thoroughly. Shape into balls using 1 tablespoon of dough. Place on ungreased baking sheets and make a depression in the top with the thumb. Press a blanched whole or sliced almond into the center of each cookie. Bake for 15 to 18 minutes. Makes six dozen."
