,result
91,"Sear pork chops, 2 minutes per side. Reserve. Preheat oven to 350 degrees f. Arrange pork chops in the bottom of a prepared 9x12 baking dish. Sprinkle with brown sugar and cinnamon. Dot with butter. Top apples with seared pork chops. Season with salt and pepper to taste. Pour cranberry juice over all and cover. Bake for 1 hour. Make sure pork reaches an internal temperature of 160 degrees f."
92,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean. Bake for 30-40 minutes or until it is lightly brown
93,"Preheat oven to 160 degrees celsius grease and base line a 20cm round cake tin. To measure the golden syrup easier, measure the sugar first, keep it in the scales and pour the syrup on top to avoid sticking to plate. Put butter, syrup and sugar in a saucepan and heat gently until butter has melted and sugar dissolved. Remove from heat and stir in oats. Pour into lined tin and press down with back of a spoon until is surface is level. Bake in oven about 25-30 minutes until golden brown. Remove from oven and loosen from the sides of the tin with a palette knife and leave to cool for about 10 minutes."
94,"Preheat oven to 350 degrees. Combine flour, baking powder and salt in a bowl, set aside. Combine shortening, peanut butter, sugar, eggs and vanilla in a large bowl. Mix until well blended. Blend in reserved dry ingredients, stir in coconut. Batter will be very stiff. Spread batter into a well-greased 13-in. X 9-in x 2-in baking pan. Bake at 350 for 28-32 minutes or until lightly browned and edges start to pull away from sides of pan."
95,"In a mixing bowl, cream the butter and sugar together. Add the eggs one at a time, beating well after each addition. Combine the dry ingredients together with a whisk. Add the dry ingredients to the creamed mixture alternately with the buttermilk, beginning and ending with the dry ingredients. Stir in cranberry sauce and blueberries by hand. Pour into four greased mini loaf pans. Bake at 350f for 25-30 minutes or until bread passes a toothpick test. Cool for 10 minutes before removing from pans and cooling completely on a wire rack."
96,"Cream together the sugar and the butter. Add the vanilla, coconut, and pecans and beat well. Pour mixture into a 9 inch x 13 inch pan and bake for one hour and 15 minutes in a preheated 350 degree f oven."
97,"Preheat oven to 450f. Place asparagus in a roasting pan. Drizzle butter mixture over roasted asparagus, toss well to coat. Srinkle lemon zest over asparagus."
98,"Mix all ingredients except the rice and lemon juice and cinnamon. Mix them well and then add the rice and lemon juice. Sprinkle a bit of cinnamon on top. Place in a 8 x 10-inch baking dish and bake at 325 degrees for 50 minutes, or until it is lightly brown and the custard is set. Test with a table knife. Stick it in the center of the dish, and if it comes out clean the dish is baked. This can be served with maple syrup as was done in earlier times or milk will be enjoyed also."
99,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
100,"Heat oil in a skillet and saute the pork over medium high heat for 3 minutes, flip and continue cooking for another 3 minutes or until the sauce has thickened. Pour in the marinade cook for an additional 3 minutes or until the sauce has thickened. Pour in"
101,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
102,"Mix greens, apples, pecan halves, dried cherries, blue cheese, dijon mustard, maple syrup, apple cider vinegar, olive oil, salt and pepper. Mix dressing ingredients in small bowl."
103,Let butter soften to room temperature. Beat in other ingredients. Pack butter into molds or crocks or form balls with a melon baller. Chill for at least 3 hours before serving. Can be stored for upto 1 month in the refrigerator or 3 months in the freezer.
104,Place the macaroni on a baking sheet and bake at 350 for 20 minutes.
105,"Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:"
106,"Preheat oven to 375 degrees. In a small bowl pour stuffing mix and water. Open chicken breasts, and if they are too thick to fold in half flatten and stretch them by placing on cutting board and using heavy rolling pin roll out chicken until it is able to be folded in half. Give the stuffing a quick mix with a spoon. Spoon stuffing onto one half of the chicken and fold chicken breast over to cover. Place breasts in baking pan. Continue stuffing breasts until all breasts are used. If you have left over stuffing go back and open breasts and continue stuffing until all stuffing is used. Combine soup and sour cream. Spread over chicken breasts. Cover and bake for 45 minutes to an hour until chicken is thoroughly cooked."
107,"In a small saucepan over low heat, saut the white beans in olive oil for 5 minutes, stirring frequently. While the white beans are cooking, mince the onion and chop the crystallized ginger. In a medium bowl, add the mayonnaise, rice vinegar and dijon mustard. Whisk to blend. Add the tuna and mix with a fork until tuna is well blended and coated with the dressing. Serve and enjoy."
108,"Preheat oven to 400 degrees. Combine turkey meat, chilies, onion, and soup. If desired, spread tortillas with butter. Cut each tortilla in half and arrange 6 halves over bottom of a 13- x 9-inch baking dish. Spread a third of the turkey mixture over tortillas, top with a third of the cheese. Reapeat layers of tortillas, turkey, and cheese two more times. Cover and bake for 25-30 minutes or until heated throughout and bubbly. Remove from oven and let stand 5 minutes. Cut in squares with sharp knife and use a spatula to remove each serving."
109,"Wtih processor running, drop garlic through feed tube and mince. Scrape down sides of work bowl. Add chickpeas, tahini and lemon juice. Process until mixture is smooth. Add roasted peppers. Process until mixture is finely chopped. Season with salt and pepper. Transfer lebanese hummus to small bowl."
110,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
111,"Puree watermelon in food processor, in batches, until smooth. Transfer to a large pitcher. Add undiluted lemonade concentrate and lemon juice stir until combined. Cover and refrigerate until chilled. Serve in tall ice filled glasses and garnish with a strawberry slice."
112,"Heat the vegetable oil in a frying pan until it is pretty hot. Fry the breasts until golden brown on both sides, lower the temperature and fry them until they are done, approx 10 minutes in total depending on the thickness of the breasts."
113,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
114,"Preheat oven to 350 degrees f, & lightly coat baking sheet with cooking spray. In large bowl, beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
115," Bake at 350 degrees for 1 hour, or until cheese on top is melted and golden brown."
116,"Place meatballs in crock pot. In a medium sized bowl mix together all remaining ingredients. Microwave on high for approximately 3 minutes or until boiling. Pour over meatballs in crock pot. Cook on low for 3 hours, stirring every half hour. Pour over"
117,"Preheat oven to 350 degrees f. Sift flour with sugar, soda salt and cinnamon into a large bowl or food processor by pulsing 3-4 times. Mix in shortening and knead thoroughly. Shape into balls using 1 tablespoon of dough. Place on ungreased baking sheets and make a depression in the top with the thumb. Press a blanched whole or sliced almond into the center of each cookie. Bake for 15 to 18 minutes. Makes six dozen."
