,result
84,"Preheat oven to 400f, grease a 15 x 10 inch baking pan. Mix together butter, oats, sugar, corn syrup, vanilla extract, salt, semisweet chocolate, walnutspreparation:Heat butter, sugar and water in a 3 quart sauce-pan to a rolling boil. When mix reaches 305 degrees pour onto a greased large cookie sheet. Sprinkle chocolate chips over the chocolate. As chocolate melts spread with a butter knife. Spread nuts evenly over the pan, shaking lightly until all nuts stick. Cool until hard. Break into pieces. Enjoy."
85,"Preheat oven to 350 degrees fahrenheit. In 13x9 pan layer potatoes, ham and onion. In 2 quart saucepan melt butter until sizzling. Stir in flour, mustard and pepper. Cook over medium heat, stirring constantly, until smooth and bubbly. Add milk, continue cooking, stirring occasionally, until sauce is thickened. Pour sauce over potatoes. Bake for 60 to 75 minutes or until bubbly and potatoes are fork tender."
86,Preheat oven to 400f. Grease muffin tins. Place all dry ingredients in a mixing bowl and mix up with an electric mixer. Add the liquids and mix smooth. Place 2 tablespoons of batter in the bottom of each of the greased muffin cups. Add 1 tablespoon of crunchy style red pepper. Add the remaining bit of batter and bake for approx. 25 minutes or until a tooth pick comes out clean.
87,"Preheat oven to 425 degrees f. Place eggplant slices onto a nonstick baking sheet and drizzle the oil over them. Grind the fresh pepper over the eggplant to give them all a light dusting. Sprinkle the just under 1 tsp salt over the cubes. Bake for 30 minutes, give it a stir midway thru."
88,"Preheat oven to 325 degrees f. In 2 pans place tomato halves cut side up. Sprinkle with oil, salt and pepper, onion, garlic, oregano, thyme, red wine. Bake tomatoes for 2 hours. Check the tomatoes after 1 hour and turn down the heat if they seem to be cooking too quickly. Then turn the oven to 400 degrees and bake another 30 minutes. Remove from the oven and process tomatoes through a food mill using a medium dye over a small saucepan. Discard skins. Add wine, bring to a boil, reduce heat to low and cook for 5 minutes."
89,"Preheat oven to 350f. Mix all ingredients, except salmon, together. Pour a small amount of the mix into the bottom of a baking pan - just enough to lightly cover the bottom. Add the salmon, and pour the remaining mix over top. Bake for about 20 minutes, or until salmon flakes easily with a fork."
90,"Heat oil over medium-high heat. Saute onion and hot peppers until onion is light golden. Add red pepper ans salt. Saute until red pepper is tender. Transfer onion mixture to bowl. In same pan, melt butter over high heat and saute meat mixture until seared all over. Stir in berbere spice mix to taste. Saute for 30 seconds. Serve with injera bread and tomato & cucumber salad. Keep extra berbere spice mix on table to sprinkle over meat as desired."
91,"Preheat oven to 400f. Place a baking dish in the oven while you preheat it. Meanwhile, separate the cloves from the garlic head but do not peel them. Smash the cloves with a knife. Heat the oil in a pan and add in the garlic. Fry for a couple minutes and put in the pork chops. Season with salt and pepper. Brown for just 1-2 minutes on each side. Put the chops and garlic in the pan that has been heating in the oven. Meanwhile, put the apple in the pan and fry for a couple minutes. Add the wine and let bubble until reduced by half. Pour over the chops and bake for 12-15 minutes, braising with the juice if you like. Take out and serve immediately with your choice of veggies."
92,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean.
93,"Preheat oven to 350 degrees. Mix butter, icing sugar, plain flour, cornflour, egg, sweetened condensed milk, golden syrup with 1 tbls of icing sugar mixture. Bake at 350 degrees and 180c for 15 minutes. Cool on a wire rack and keep in an airtight container once cold."
94,"Preheat oven to 350 degrees. Mix together cake mix, egg and butter. Spread into a greased 9 x 13-inch pan. In a separate bowl, mix together powedered sugar, beaten eggs, softened cream cheese, and vanilla until smooth. Spread mixture over bottom layer. Bake 30-40 minutes, until top layer turns a light golden brown."
95,"Preheat oven to 350 degrees. Grease an 8x8 inch baking dish. Combine the sugar, flour and butter, using a pastry blender. Pour cranberry kissel into prepared dish and cover with the flour mixture. Bake 30-40 minutes. Cut into 9 pieces and serve warm or cold."
96,"Preheat oven to 350 degrees celsius. Place chopped butter, sugar and vanilla in a bowl and beat until light and creamy. Add egg and beat well. Using a flat knife, mix through flours and coconut until a soft dough forms. Mix chocolate chips into the dough. Using your hands, mould two tablespoons of dough mixture into a flat round. Place rounds on a baking tray that is lined with non stick baking paper. Repeat until all the mixture is used. Bake for 10 minutes or until light golden. Allow to cool on trays."
97,"Preheat oven to 400 degrees f. Whisk together the olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the tomatoes in half and toss to combine with the olive oil mixture. Spread the tomatoes in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes or until the tomatoes are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the tomatoes and continue to cook for 25 minutes or until the asparagus is tender."
98,"Mix all ingredients except the rice and margarine in a large saucepan. Bring to a boil, then lower the heat to a simmer and stir in the vanilla. Cook until just about all of the milk is absorbed, stirring occasionally. Stir in cinnamon and nutmeg. Serve warm or chilled."
99,"Preheat oven to 425 degrees. Spray a large baking sheet with nonstick cooking spray. Cut each piece of chicken into 6 strips. Combine bread crumbs, parmesan, oregano, salt and pepper in a shallow bowl. Mix well. Dip each piece of chicken into egg, allowing excess to drip back into bowl. Coat chicken pieces with crumb mixture. Place chicken on prepared baking sheet. Bake chicken, turning halfway through baking, until golden, about 15 minutes. Serve immediately with prepared dressing."
100,"Preheat oven to 375 degrees f. Place pork in roasting pan, and bake in preheated oven for 35 to 40 minutes, or until meat thermometer reads 160 degrees f, basting meat often with marinade."
101,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
102,Preheat oven to 350 degrees f. Combine all ingredients except for dough in a medium sized bowl. Press into miniature muffin cups. Bake at 350 degrees f. For 13-15 minutes or until golden brown.
103,"Preheat oven to 450. Toss corn and oil to coat and spread out on a large baking sheet. Bake, stirring once, until some kernels begin to brown, about 20 minute. Combine basil, shallot, vinegar, salt, and pepper in a medium bowl. Add the corn. Toss to coat."
104,"In dutch oven or electric skillet, heat oil. Add onion, saute 2 min, add beef, cook and stir until done. Add milk, butter and spices, stir until creamy. Fold in macaroni. Top with cheese, cover and heat until cheese melts."
105,"Preheat oven to 375f. Heat a little oil in frying pan and brown stew meat along with onions and carrots. Remove from pan. Layer sliced potatoes, onion, carrot and meat in a 3 pint casserole, finishing with a layer of potatoes. Pour over the stock. Brush the potatoes with 1 tbsp melted butter. Cover and bake for 1 hour. Remove the hot pot from the oven. Uncover and brush the potatoes again with melted butter or dripping. Return to the oven for a further 30 minutes, uncovered, to brown the potatoes. Serve garnished with parsley."
106,"Heat oil over medium-high heat. Add the goat cheese, and cook for 2 minutes on each side, or until nicely browned. Reduce heat to medium-low, cover and cook for about 8 minutes, turning occasionally, until the chicken is cooked through. Serve hot."
107,Heat oil in wok and shallow fry a few at a time until golden brown. Drain on paper towel and serve.
108,Preheat oven to 350 degrees. Bake for about 25-30 minutes or until the cheese is completely melted.
109,"Heat 1 tablespoon olive oil in a large skillet over medium-high heat. Add garlic and sauté over medium-high heat until fragrant, about 5 minutes. Add onion and cook, stirring occasionally, until fragrant, about 5 minutes. Add tomato and cook, stirring occasionally, until fragrant, about 5 minutes. Add garlic and cook, stirring occasionally, until fragrant, about 5 minutes. Add tomato and cook, stirring occasionally, until frag"
110,"Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, cooking oil, dried oregano, dried basil, black pepper, paprika, cayenne pepper, salt, boneless skinless chicken thighspreparation:Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, cooking oil, dried oregano, dried basil, black pepper, paprika, cayenne pepper, salt, boneless skinless chicken thighspreparation:Place chicken"
111,"In a small saucepan over medium heat, combine cup water, sugar and lemon zest. Bring to a boil, then decrease heat and simmer for 3 minutes. Set aside to cool. Strain syrup through sieve placed over large measuring cup, discarding solids. Whisk in lemon juice and remaining 2 cups water. Pour into molds and freeze until solid, for at least 4 hours. If you are using an ice pop kit, follow the manufacturers instructions."
112,"Preheat oven to 425f. Spray a large baking sheet with nonstick cooking spray. Cut each piece of chicken into 6 strips. Combine bread crumbs, parmesan, oregano, salt and pepper in a shallow bowl. Mix well. Dip each piece of chicken into egg, allowing excess to drip back into bowl. Coat chicken pieces with crumb mixture. Place chicken on prepared baking sheet. Bake chicken, turning halfway through baking, until golden, about 15 minutes."
113,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean.
