,result
79,"In a blender or food processor, combine whole cloves, cinnamon sticks, boiling water, sugar, water, splenda sweetened cranberry juice, orange juice, lemon juice, orange juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice, lemon juice"
80,"Preheat oven to 450 degrees f. Arrange sweet potatoes in an even layer in a 9-by-13-inch glass baking dish. Combine maple syrup, butter, lemon juice, salt and pepper in a small bowl. Pour the mixture over the sweet potatoes. Toss to coat. Cover and bake the sweet potatoes for 15 minutes. Uncover, stir and cook, stirring every 15 minutes, until tender and starting to turn brown, 45 to 50 minutes more."
81,"Preheat oven to 425 degrees f. In a shallow dish, toss the asparagus, olive oil and salt and pepper together. Lay the asparagus in one level layer. Place in oven and roast, uncovered for approximately 10 minutes, or until the asparagus is just tender. Transfer to a serving plate. Whisk the lemon juice, lemon zest, dill, olive oil and honey together in a small bowl. Top the asparagus with some of the dressing and keep the rest on the side."
82,"In large saucepan, combine chocolate chips, butter and corn syrup. Stir over low heat until chocolate melts. Remove from heat and add vanilla, peanut butter and powdered sugar. Mix well. Stir in cereal and pecans and mix ell. Spread into greased 9x13 pan. Chill until firm."
83,"Preheat oven to 350 degrees. In a small bowl, toss the nuts with the maple syrup, olive oil, herbs and cayenne. Spread the nuts on a rimmed baking sheet and bake for 15 minutes., stirring occasionally, until browned. Season the nuts with salt and pepper and toss frequently until cooled."
84,"Preheat oven to 350c. In large mixing bowl, combine flour, white sugar, baking soda, eggs, and crushed pineapple. Mix well. Pour mixture into an ungreased 9x13 pan. Sprinkle brown sugar and chopped nuts over cake batter. Bake for 30 minutes. Ten minutes before cake is done, start making the frosting. Combine all frosting ingredients in a medium size sauce pan and bring to a boil. Reduce heat slightly and let boil for 5 minutes. Pour frosting on cake as soon as it comes out of the oven. Serve cake cool or warm. Top with whipped cream if desired."
85,"In large skillet, melt butter, stir in flour, cook 1 minute. Slowly stir in milk, cook until bubbly. Add cheese, salt and pepper, mix well. Remove from heat. Put 3 pieces asparagus on each ham slice. Roll up and place in 13x9 baking pan. Cover with the cheese sauce. Sprinkle with crumbs. Bake at 375 for 20 minutes."
86,"Preheat oven to 400f. Put liners in muffin cups. Whisk together butter, brown sugar, milk, and egg in a bowl until combined well. Whisk together flour, baking powder, cinnamon, and salt in a large bowl. Add milk mixture and stir until just combined. Fold in blueberries gently. Divide batter among muffin cups and bake until golden brown and a wooden pick inserted into center of a muffin comes out clean, 25 to 30 minutes."
87,"Boil eggplants until soft. Saute onion, chopped shrimp, and celery in butter or oil. Combine with eggplant. Put in baking pan and sprinkle with bread crumbs or cracker crumbs. Bake approximately 30 minutes at 350f."
88,Heat oil over medium high heat. Add onions. Once onions begin to brown reduce heat to low. Continue to cook onions until soft and caramelized. This should take a total of 20-30 minutes. Roll dough out. Spread pesto. Layer remaining ingredients and onions over sauce. Bake according to dough directions.
89,"Preheat oven to 350 degrees f. Rub salmon with salt and pepper. Place salmon in 2-quart shallow baking dish. Drizzle with olive oil. Bake for 15 minutes or until fish flakes easily with fork. Whisk balsamic vinegar, cornstarch, orange juice and brown sugar in medium saucepan. Add chicken broth and heat to a boil. Reduce heat to a simmer, stirring until the mixture thickens. Arrange salmon on serving platter and serve."
90,"Heat oil in a large saut pan over medium heat. Add lamb. Cook until tender, about 3 minutes per side. Transfer lamb to platter, cover, and"
91,"In a heavy skillet, saute onion and garlic in olive oil until just about ready to carmelize. Remove vegetables from skillet and set aside. Season chops with salt and pepper. Dredge with flour on both sides. Brown chops for about five minutes on each side. After browning both sides, pour apple juice over chops. Let the chops cook in the juice for another five minutes over med-low heat. Do not cover. Remove chops and add onion and garlic back into the pan. Reduce sauce slightly, adding dried cherries in last 2-3 minutes of cooking. To serve, plate chops with wild rice and spoon a bit of the sauce over each chop. Depending on thickness of the chops, you may need to adjust cooking time slightly."
92,"Preheat oven to 350 degrees. Cook and drain egg mixture according to package directions. Heat olive oil in a large skillet over medium high heat. Cook chicken until lightly browned. Sprinkle with flour and stir while cooking for 1 more minute. Reduce heat, slowly add the milk and cook for about 5 minutes or until milk is slightly thickened. Remove from heat, add one cup cheese, corn, salsa and green chilies. Add in hot pasta and mix well. Place in lightly greased baking dish. Sprinkle the remaining cheese on top and bake 20-25 minutes."
93,"Preheat oven to 160 degrees celsius grease and base line a 20cm round cake tin. To measure the golden syrup easier, measure the sugar first, keep it in the scales and pour the syrup on top to avoid sticking to plate. Put butter, syrup and sugar in a saucepan and heat gently until butter has melted and sugar dissolved. Remove from heat and stir in oats. Pour into lined tin and press down with back of a spoon until is surface is level. Bake in oven about 25-30 minutes until golden brown. Remove from oven and loosen from the sides of the tin with a palette knife and leave to cool for about 10 minutes."
94,"Preheat oven to 350f. In 13x9-inch baking pan, melt butter in oven. Sprinkle crumbs evenly over butter. Pour milk evenly over crumbs. Top with remaining ingredients. Press down firmly. Bake 25-30 minutes or until lightly browned. Cool completely, chill if desired, and cut into bars."
95,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
96,"Preheat oven to 350 degrees f and grease a large baking tin, approximately 9 x 12 inches. Melt the butter or margarine over low heat in a small saucepan. Add the flour and stir until smooth. Add the vanilla, sugar and eggs and stir constantly for 5 or so minute. Remove from heat and stir in nuts. Set aside. Mix brownie ingredients together in a large bowl. Spread topping over. Bake for 35-40 minute be careful not to overbake. Cool and cut into bars."
97,"Preheat oven to 400 degrees f. Place asparagus spears in pan sprinkle with olive oil and sprinkle with parmesan cheese. Roast for 20 minutes, tossing half way through. Give or take depends on the thickness of the spears. Be sure to serve with all the goodness from the pan."
98,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring occasionally, until mixture just begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken, approximately 5-10 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
99,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken pieces, 1 - 2 piece at a time, in mixture. Place coated chicken on an ungreased baking sheet. Bake chicken in a 400 degree oven until juices run clear, about 20 minutes for boneless chicken and 45 minutes for bone-in chicken."
100,"Heat oil in a skillet and saute the pork over medium high heat for 3 minutes, flip and continue cooking for another 3 minutes or until the sauce has thickened. Pour in the marinade cook for an additional 3 minutes or until the sauce has thickened. Pour in"
101,"In a large saucepan, saute the carrots, onion and celery in butter til tender. Stir in flour til blended. Gradually add broth. Bring to a boil. Cook and stir for 2 minutes or til thickened. Stir in chicken, rice, cream and pepper. Heat through."
102,"Heat broiler to high. Cut the ciabatta into bite-size pieces and spread out in a single layer on a baking sheet. Drizzle over 1 tbsp oil. Broil for 3-4 mins, turning the pieces of bread occasionally, until just golden. Leave to cool. Put the toasted ciabatta in a serving bowl with tomatoes, cucumber, olives and feta. Tear up the basil, then scatter over the salad. Whisk the balsamic and remaining olive oil together and drizzle over, then mix gently to combine."
103,"Preheat oven to 200 degrees celsius. Cut bread into 1. 5 cm thick slices but do not cut all the way through. Place oil, lemon rind, garlic, herbs, salt and pepper into a bowl. Mix well, brush over both sides of each slice of bread. Wrap bread tightly in foil. Place on baking tray. Bake 20 - 25 minutes or till hot. Slice all the way through and serve."
104,"Preheat oven to 375 degrees. Lightly mist an 11x7 inch glass or ceramic baking dish with vegetable oil cooking spray and set aside. Bring a large pot of water to a boil over high heat. Add salt, if using, and stir in the macaroni. Reduce heat to medium-high and cook uncovered about 8 minutes. Reserve 1 cup of the pasta cooking water, then drain the macaroni well in a colander. Transfer the macaroni to the prepared baking dish. Add the pasta sauce, 2 cups of the cheese, and the reserved pasta cooking water, and stir until ingredients are well combined. Scatter the remaining 1 cup of cheese over the top. In a small bowl, toss the olive oil with the bread crumbs, and then scatter on top of the cheese. Bake until the macaroni and cheese is bubbly and the crumbs are lightly brown, 25 to 30 minutes."
105,"Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place frozen or thawed beef in a crock pot sprinkle with salt and pepper. Place chopped onions on top. Pour beef broth over beef and onion. Cook on low for 5 to 6 hours. Add soup, mushrooms, and gravy mix. Stir well. Cook on low an additional hour or on high for 30 minutes. Serve with mashed potatoes."
