,result
92,Place sausage in crockpot. Cover and cook on low for 8 hours or high for 3-4 hours. Remove sausage from bones and cut into bite-size pieces and return to crockpot. Serve with a slotted spoon on buns. I have also used boneless chicken pieces and cut them up before placing in the crockpot. You just need to adjust cooking time if doing it this way.
93,"Preheat oven to 350f. In a medium bowl cream butter until fluffy. Add sugars and egg, mix well. In another bowl sift dry ingredients, add to wet ingredients. Once the dry and wet ingredients are well mixed add cup of rolled oats and cup of chocolate chips. Spoon a bit of the batter at a time onto a greased pan. Cook from 12 to 15 minute until the cookies are golden and have risen."
94,"Preheat oven to 350 degrees. In a large mixing bowl, cream together the butter and two sugars until well combined. Beat in vanilla pudding mix. Add eggs, one at a time, until well incorporated. Mix in vanilla extract. In another small bowl, mix together flour, baking soda, and salt. Add the dry ingredients to the wet ingredients, mixing until just incorporated. Fold in m&ms and white chocolate chips. Drop tablespoon size cookie dough onto prepared cookie sheet. Bake for 10 minutes, or until just turning golden brown. Cool on cookie sheet for 5 minutes before removing to wire rack to cool completely."
95,"Preheat oven to 350 degrees farenheit. Cream sugar and margarine. Add bananas and eggs. Sift cake flour, salt, and baking soda 3 times. Blend flour mixture into banana mixture, making sure not to overmix. Turn out immediately to cool on wire rack. Bake for 55 minutes, or until toothpick inserted in center of loaf comes out clean. Turn out immediately"
96,"Preheat oven to 350 degrees. Grease and flour a bundt pan. I use bakers joy spray. Beat cake mix, water, oil, eggs and pineapple on low speed 3 minutes. Stir in nuts and raisins. Pour into prepared pan. Bake for 50-55 minutes or until toothpick comes out clean. Cool in pan 15 minutes. Remove from pan and cool on wire rack. Cool at least 1 hour before frosting."
97,"Preheat oven to 425f. Line a 10 x 15 inch rimmed baking sheet with foil. Place vegetables in pan and sprinkle with olive oil and toss until covered evenly. Sprinkle with salt, pepper and garlic powder. Roast 10 minutes, stir, sprinkle with parmesan cheese and roast an additional 10 to 15 minutes until vegetables are slightly charred and tender."
98,"Mix all ingredients except the rice and margarine in a large saucepan. Bring to a boil, then lower the heat to a simmer and stir in the vanilla. Cook until just about all of the milk is absorbed, stirring occasionally. Stir in cinnamon and nutmeg. Serve warm or chilled."
99,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
100,"Preheat oven to 350 degrees fahrenheit. Stir together salt, pepper, chili powder, cumin and cinnamon. Coat the pork with the cranberry sauce. Heat 1 tablespoon of oil in a 12 inch skillet, over relatively high heat, and brown pork, turning every 30 seconds for 4 minutes. Stir together brown sugar, garlic, and tabasco and pat onto top of the tenderloin. Place pork in roasting pan and cook for 20 minutes."
101,"Heat oil in a large non-stick skillet over medium-high heat. Add chicken, and sprinkle with pepper flakes. Stir fry 3 minutes. Add vegetables and teriyaki sauce. Stir fry 5 minutes or until vegetables are crisp-tender and chicken is thoroughly cooked."
102,"Preheat oven to 325f place apple halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each apple half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Fig jam, lemon juice, and mustard in bowl. Whisk in 1 tbs. Olive oil. Divide watercress among 8 serving plates. Sprinkle with onion and walnuts. Top each with pear half, and drizzle with dressing."
103,"Place the butter in a mixing bowl. Add basil, garlic, and cheese and whip with an electric mixer until mixture is smooth and evenly blended. Add salt to taste. Pack butter into four crocks. Allow flavors to blend for at least 4 hours before serving. Can be frozen for up to 3 months."
104,"Cook the macaroni until done as usual. Do not overcook it. Drain macaroni in strainer. Place macaroni, butter, salt, pepper, milk, mozzarella cheese, cheddar cheese, and 3 cups of cheddar cheese in casserole dish. Mix eggs in a bowl first and then stir into mixture. Cover everything with aluminum foil and cook for 45 minutes at 350 degrees. Uncover and add extra cup of cheddar cheese across the top. Bake uncovered for another 15 minutes."
105,"Place beef on top of vegetables. Mix horseradish, salt, pepper and 1 cup water. Pour over top of beef. Cover and cook on low for 8-10 hours or until beef and vegetables are tender. Remove 2 cups of juices from crock pot and put into small sauce pan. Mix corn starch with 2 t cold water and then add to juices. Bring to a boil while stirring constantly until thickened. Serve gravy over meat and vegetables."
106,"Heat oil over medium-high heat. Add the goat cheese, and cook for 2 minutes on each side, or until nicely browned. Reduce heat to medium-low, cover and cook for about 8 minutes, turning occasionally, until the chicken is cooked through. Serve hot."
107,Heat oil in wok and shallow fry a few at a time until golden brown. Drain on paper towel and serve.
108,Preheat oven to 350 degrees. Bake for about 25-30 minutes or until the cheese is completely melted.
109,Heat oven to 350 degrees. Tear 2 pita breads into chip-size pieces and brush with oil. Sprinkle with lime zest and chilli flakes. Bake for 10 mins until crisp. Sprinkle with salt if you like.
110,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
111,"In a r4-quart sucepan, mix water, sugar, cinnamon sticks & cloves. Bring to boil over high heat, then add cucumbers & return to a boil. Reduce heat & cook until cucumbers pop, about 5 minutes. Remove from heat & stir in lemon juice & orange zest. Cool to room temperature, then chill about 4 hours in the refrigerator. When ready to serve, top each bowl of soup with a dollop of sour cream. Refrigerate any leftovers."
112,"Preheat oven to 425. Spray a large baking sheet with nonstick cooking spray. Cut each piece of chicken into 6 strips. Combine bread crumbs, parmesan, oregano, salt and pepper in a shallow bowl. Mix well. Dip each piece of chicken into egg, allowing excess to drip back into bowl. Coat chicken pieces with crumb mixture. Place chicken on prepared baking sheet. Bake chicken, turning halfway through baking, until golden, about 15 minutes."
113,"Preheat oven to 350. After browning and crumbling the breakfast sausage, place it in the bottom of a 9x13 baking dish. Beat eggs, add cheese and salsa verde. Pour egg mixture over the sausage. Bake for 45 minutes or until eggs are set."
114,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
115,"Preheat oven to 350 degrees f. In a medium casserole dish mix together green beans, milk, cream of chicken soup, frozen corn, water chestnuts, onion, sour cream, velveeta cheese, butter, butter flavored cracker. Bake in a 325-degree fahrenheit oven until brown. Drain grease from meatballs. Combine meatballs and green beans in casserole dish and pour soup on top. Return to oven and bake at 300 degrees for 1 to 1 hours."
116,"Preheat oven to 350 degrees. Combine ground beef, bread crumbs, egg, onion, garlic, salt and pepper in large bowl, mixing lightly but thoroughly. Shape mixture into 32 1-inch meatballs. Place on rack in broiler pan and bake 18 to 20 minuntes. Do not overbake for they will become dry. Meanwhile, combine ground beef, bread crumbs, egg, onion, garlic, salt and pepper in a small saucepan. Simmer, low, for about 5 minutes until sauce has thickened and has reduced by about half. Place meatballs into a bowl and pour sauce mixture over, stirring to coat well. Serve meatballs with blue cheese dressing."
117,"Preheat oven to 350f. Spray cookie sheet with cooking spray. In a large bowl combine flour, sugar, cocoa, baking soda and salt. Stir in corn syrup and egg whites until throughly blended. Drop dough by rounded teaspoonfuls, about 1 inch apart onto prepared sheets. Bake 7 to 9 minutes, or until set. Remove cookies to wire rack to cool completely."
118,"Heat oil in large skillet over medium heat. Add garlic and cook 1 minute. Discard garlic. Add onion and cook until softened. Add tomatoes with juice, sausage and pepper flakes. Cook over medium high heat, until sauce is thickened. Cook pasta according to package directions. Drain and toss with tomato in large bowl. Toss with mozzarella. Sprinkle with parmesan cheese and chopped parsley. Serve hot."
119,"Preheat the oven to 350 degrees f. Place the black olives in a large bowl and bake until just crisp, about 10 minutes. Let cool. Pour the rice pilaf mix in a steady stream until combined. Transfer to a container and store in the refrigerator. To serve, put the black olives in a large bowl. Toss with enough of the vinaigrette to coat the spinach. Sprinkle with the crisp prosciutto crumbles, toss again, and serve."
120,"Preheat oven to 450 degrees. Cut chicken in half. Arrange, skin side up, in a roasting pan. Combine butter, lemon juice, and spices in a small bowl and mix well. Brush chicken with mixture. Roast until juices run clear. Broil 6 inches from heat for 3 minutes."
