,result
82,"In large saucepan, combine chocolate chips, butter and corn syrup. Stir over low heat until chocolate melts. Remove from heat and add vanilla, peanut butter and powdered sugar. Mix well. Stir in cereal and pecans and mix ell. Spread into greased 9x13 pan. Chill until firm."
83,"Preheat oven to 350 degrees. In a small bowl, toss the nuts with the maple syrup, olive oil, herbs and cayenne. Spread the nuts on a rimmed baking sheet and bake for 15 minutes., stirring occasionally, until browned. Season the nuts with salt and pepper and toss frequently until cooled."
84,Preheat oven to 350 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter mixture into tablespoon size balls. Bake 12 minutes for chewy cookies. Bake 15 minutes for crisp.
85,"Preheat oven to 425f. Line a 10 x 15 inch rimmed baking sheet with foil. Place vegetables in pan and sprinkle with olive oil and toss until covered evenly. Sprinkle with salt, pepper and garlic powder. Roast 10 minutes, stir, sprinkle with parmesan cheese and roast an additional 10 to 15 minutes until vegetables are slightly charred and tender."
86,Preheat oven to 400f. Grease muffin tins. Place all dry ingredients in a mixing bowl and mix up with an electric mixer. Add the liquids and mix smooth. Place 2 tablespoons of batter in the bottom of each of the greased muffin cups. Add 1 tablespoon of crunchy style red pepper. Add the remaining bit of batter and bake for approx. 25 minutes or until a tooth pick comes out clean.
87,"Preheat oven to 350f. Line a baking sheet with parchment paper. Place eggplant cubes on baking sheet and spray with oil. Bake at 350 for 15 minutes, until golden brown. Turn round once while baking."
88,"Heat oil from tomatoes in a heavy skillet, over medium heat. Add chicken to skillet and saute until golden, about 4 minutes per side. Add garlic and stir 30 seconds--do not brown garlic. Add white wine, cream, pepper, and tomatoes, and bring to a boil. Cover skillet, reduce heat to medium-low, and simmer until chicken is just cooked through, about 3-5 minutes. Transfer chicken to plates. Add most of basil to sauce in skillet. Increase heat and boil until sauce thickens enough to coat spoon, and peppers and tomatoes are soft-about 2-5 minutes. Season sauce to taste with salt and pepper, spoon over chicken and top with fresh basil and serve."
89,"Preheat oven to 350 degrees f. Rub salmon with salt and pepper. Place salmon in 2-quart shallow baking dish. Drizzle with olive oil. Bake for 15 minutes or until fish flakes easily with fork. Whisk balsamic vinegar, cornstarch, orange juice and brown sugar in medium saucepan. Add chicken broth and heat to a boil. Reduce heat to a simmer, stirring until the mixture thickens. Arrange salmon on serving platter and serve."
90,"Heat oven to 400f. Add 1 tb olive oil in a large bowl. Add lamb. Turn to coat. Let marinate at room temperature at least 30 minutes and up to 1 hour. Preheat oven to 400f. Heat remaining 1 tb olive oil in heavy large ovenproof skillet over high heat. Cook until browned, about 3 minutes per side. Transfer skillet to oven and roast lamb chops to desired doneness, about 10 minutes for medium-rare. Transfer lamb to platter, cover, and let rest 5 minutes."
91,"Place pork chops in a shallow dish. Combine remaining ingredients and mix well. Pour marinade over chops. Cover and refrigerate overnight, turning occasionally. Remove chops from marinade. Place on grill, approximately six inches from medium-hot coals. Grill for 10-15 minutes, turning once and basting with remaining marinade. Discard remaining marinade when meat is grilled. Grill for 10-15 minutes, turning once and basting with remaining mar"
92,"Preheat oven to 350 degrees. Cook and drain egg mixture according to package directions. Heat olive oil in a large skillet over medium high heat. Cook chicken until lightly browned. Sprinkle with flour and stir while cooking for 1 more minute. Reduce heat, slowly add the milk and cook for about 5 minutes or until milk is slightly thickened. Remove from heat, add one cup cheese, corn, salsa and green chilies. Add in hot pasta and mix well. Place in lightly greased baking dish. Sprinkle the remaining cheese on top and bake 20-25 minutes."
93,"Preheat oven to 160 degrees celsius grease and base line a 20cm round cake tin. To measure the golden syrup easier, measure the sugar first, keep it in the scales and pour the syrup on top to avoid sticking to plate. Put butter, syrup and sugar in a saucepan and heat gently until butter has melted and sugar dissolved. Remove from heat and stir in oats. Pour into lined tin and press down with back of a spoon until is surface is level. Bake in oven about 25-30 minutes until golden brown. Remove from oven and loosen from the sides of the tin with a palette knife and leave to cool for about 10 minutes."
94,"Preheat oven at 200c. Sift the flour, baking powder and salt together into a baking bowl. Make a hollow in the dry ingredients. Beat the eggs and milk together and add with melted butter into the middle of the dry ingredients mixing just enough to moisten the mixture. Spoon a largish tablespoon of the mixture into the bottom of the tarts. Bake at 200c for 15 minutes or until cooked. Ease the tarts out of the form while warm and put onto a wire rack to cool. Once cool, dust the tops with powdered sugar."
95,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
96,"Preheat oven to 350 degrees. Grease and flour a bundt pan. Put cake mix in lg bowl. Cut in butter until crumbly. Add water, vanilla, and egg. Mix well. Stir in coconut. Press dough into pan. Bake for 15-20 minutes or until golden brown. Cool for 15 minutes. Melt chocolate and drizzle over cake. Remove from pan and cool on wire rack. Cool at least 1 hour before frosting."
97,"Preheat oven to 425f. Line a 10 x 15 inch rimmed baking sheet with foil. Place vegetables in pan and sprinkle with olive oil and toss until covered evenly. Sprinkle with salt, pepper and garlic powder. Roast 10 minutes, stir, sprinkle with parmesan cheese and roast an additional 10 to 15 minutes until vegetables are slightly charred and tender."
98,"Mix all ingredients except the rice and margarine. Mix them well and then add the rice and margarine. Sprinkle a bit of cinnamon on top. Place in a 8 x 10-inch baking dish and bake at 325 degrees for 50 minutes, or until it is lightly brown and the custard is set. Test with a table knife. Stick it in the center of the dish, and if it comes out clean the dish is baked. This can be served with maple syrup as was done in earlier times or milk will be enjoyed also."
99,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
100,"Preheat oven to 350 degrees fahrenheit. Stir together salt, pepper, chili powder, cumin and cinnamon. Coat the pork with the cranberry and porto wine sauce. Heat 1 tablespoon of oil in a 12 inch skillet, over relatively high heat, and brown pork, turning every 30 seconds for 4 minutes. Stir together brown sugar, garlic, and tabasco and pat onto top of the tenderloin. Place pork in roasting pan and cook for 20 minutes."
101,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
102,"Heat large non-stick skillet, swirl in oil, then add garlic. Saute 30 seconds. Add beef in two batches, cook til just browned, about 2 minutes. Drain pasta, add to bowl with yogurt dressing. Add steak and tomatoes, toss to coat. Serve immediately."
103,"Place the butter in a mixing bowl. Add basil, garlic, and cheese and whip with an electric mixer until mixture is smooth and evenly blended. Add salt to taste. Pack butter into four crocks. Allow flavors to blend for at least 4 hours before serving. Can be frozen for up to 3 months."
104,"Preheat oven to 400 degrees. Coat 9x10 baking dish with cooking spray. Cook macaroni in a large pot of boiling water until just tender. Drain macaroni and transfer to a large pot. Add soup, maonnaise, cheese, pepper and pimentos. Mix well to combine with pasta. Transfer mixture to prepared baking dish and top with cracker crumbs. Bake, uncovered, until top is golden, about 20 to 25 minutes."
105,"Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place frozen or thawed beef in a crock pot sprinkle with salt and pepper. Place chopped onions on top. Pour beef broth over beef and onion. Cook on low for 5 to 6 hours. Add soup, mushrooms, and gravy mix. Stir well. Cook on low an additional hour or on high for 30 minutes. Serve with mashed potatoes."
106,"Preheat oven to 375 degrees. In a small bowl pour stuffing mix and water. Open chicken breasts, and if they are too thick to fold in half flatten and stretch them by placing on cutting board and using heavy rolling pin roll out chicken until it is able to be folded in half. Give the stuffing a quick mix with a spoon. Spoon stuffing onto one half of the chicken and fold chicken breast over to cover. Place breasts in baking pan. Continue stuffing breasts until all breasts are used. If you have left over stuffing go back and open breasts and continue stuffing until all stuffing is used. Combine soup and sour cream. Spread over chicken breasts. Cover and bake for 45 minutes to an hour until chicken is thoroughly cooked."
107,"Heat olive oil in a large skillet over medium-high heat. Add the olive oil and sauté until fragrant, about 5 minutes. Add the garlic powder and sauté until fragrant, about 5 minutes. Add the tomato sauce and sauté until fragrant, about 5 minutes"
108,"Preheat oven to 400 degrees. Combine ground turkey, chilies, onion, and soup. If desired, spread tortillas with butter. Cut each tortilla in half and arrange 6 halves over bottom of a 13- x 9-inch baking dish. Spread a third of the turkey mixture over tortillas, top with a third of the cheese. Reapeat layers of tortillas, turkey, and cheese two more times. Carefully pour the chicken broth over all. Cover and bake for 25-30 minutes or until heated throughout and bubbly. Remove from oven and let stand 5 minutes. Cut in squares with sharp knife and use a spatula to remove each serving."
