steps,ingredients,name,id
"Boil the pasta to taste. Meanwhile, chop the garlic into pieces the size of an electron. Whisk the egg. Drain the pasta. Mix in the garlic, egg, salt, oil and pepper.","penne pasta, roasted sweet red peppers, artichoke hearts, tuna in water, fresh italian parsley, olive oil, balsamic vinegar, fresh rosemary, garlic cloves, salt and pepper",pasta with tuna artichokes and peppers,214043
Heat oil in large skillet over high heat. Add feta cheese and saute until cheese is melted. Add feta,"olive oil, garlic, onion, chopped tomatoes, black olives, oregano, french style green beans, feta cheese",green beans with feta cheese,23229
Preheat oven to 350f. Mix all of the dry ingredients together. Mix all of the wet ingredients together. Mix everything together. Bake for 10-12 minutes at 350f.,"vegan margarine, vegan sugar, unbleached flour, vegan egg substitute, vanilla, almond extract, baking soda, salt, cinnamon",vegan sugar cookies,10578
In 2-quart pyrex bowl melt chips on high or till melted. Stir. Add rest of ingredients and mix well. Spray or butter a 9x13 pan and pour fudge into pan. Refrigerate and cut into squares.,"butter, milk chocolate frosting, milk chocolate chips, miniature marshmallow, vanilla extract, pecans",super easy chocolate nut fudge,108911
Combine first 6 ingredients. Stir well. Let stand at room temperature 1 hour. Strain and serve over cracked ice. Serve with half-and-half and sugar.,"brewed coffee, granulated sugar, eggs, icing sugar, mascarpone cheese, hazelnuts, cookie",iced mascarpone and coffee souffl,297396
"In a large saute pan combine the oil, garlic, italian parsley, basil leaves, rosemary, sage leaves, cannellini beans, salt & freshly ground black pepper, lemon, juice of, oil-cured black olivepreparation:In a large saute pan combine the oil, garlic, italian parsley, basil leaves, rosemary, sage leaves, cannellini beans, salt & freshly ground black pepper, lemon, juice of, oil-cured black olivepreparation:In a large saute pan combine the oil, garlic, italian parsley, basil leaves, rosemary, sage leaves, cannellini beans, salt & freshly ground black pepper, lemon, juice of, oil-cured black olivepreparation:In a large saute pan combine the oil, garlic, italian parsley, basil leaves, rosemary, sage leaves, cannellini beans, salt & freshly ground black pepper, lemon, juice of, oil-cured black olivepreparation:In a large saute pan combine the oil, garlic, italian parsley, basil leaves, rosemary, sage leaves, cannellini beans, salt & freshly ground black pepper, lemon, juice of, oil-cured black olivepreparation:In a large saute pan combine the oil, garlic, italian parsley, basil leaves, rosemary, sage leaves, cannellini beans, salt & freshly ground black pepper, lemon, juice of, oil-cured black olivepreparation:In a large saute pan combine the oil, garlic, italian parsley, basil leaves, rosemary, sage leaves, cannellini beans, salt & freshly ground black pepper, lemon, juice of, oil-cured black olivepreparation:In a large saute pan combine the oil, garlic","salad oil, vinegar, sugar, salt, celery seed, caraway seed, paprika, frozen italian cut green beans, onion",hot bean salad,267220
Preheat waffle iron and coat with cooking spray. Cook waffles in waffle iron.,"all-purpose flour, sugar, baking powder, baking soda, ground cinnamon, eggs, milk, peanut butter, butter, jelly",peanut butter jelly waffles,435694
Preheat oven to 350 degrees F. Place grilled tomatoes on a baking sheet and bake for 10 minutes. Remove from oven and let cool.,"plum tomatoes, italian salad dressing, mozzarella cheese, parmesan cheese, fresh basil",cheese topped grilled tomatoes,315261
"Gently simmer broccoli in the chicken or vegetable broth until tender. Leave broccoli and broth on stove on lowest setting. Add shredded cheese, simmer just until melted. Serve.","water, broccoli florets, milk, velveeta cheese, chicken bouillon cubes, flour, half-and-half cream",awesome cream of broccoli soup,296597
Put the tamarind paste in a large bowl and mix well. Add the tamarind paste to the tamarind paste and mix well. Add the tamarind,"red wine vinegar, dark brown sugar, garlic cloves, beef broth, tamarind paste, fresh ginger",sonoran tamarind sauce,469917
Heat olive oil in a large skillet over medium-high heat. Add beetroot. Cook for 5 minutes or until wilted. Remove from heat and let cool.,"flaked sea salt, white peppercorns, cardamom seed, coriander seed, chili flakes, beetroot, olive oil",spicy roasted beetroot,332445
Preheat oven to 350f. Mix all of the dry ingredients together. Mix all of the wet ingredients together. Mix everything together. Bake for 10-12 minutes at 350f.,"unbleached all-purpose flour, baking powder, baking soda, unrefined sugar, sea salt, pure maple syrup, pure vanilla extract, canola oil, non-dairy chocolate chips, molasses",homestyle vegan chocolate chip cookies,228830
"Mix together sour cream, cream of coconut, crushed pineapple, fresh lemon juice, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest,","sour cream, cream of coconut, crushed pineapple, fresh lemon juice",red lobster pina colada dipping sauce,384019
"Heat margarine in large skillet over medium heat until hot. Saute chicken until golden and done. Serve with a squeeze of lemon, spaghetti sauce, or parmesan cheese.","mayonnaise, fresh lemon juice, ritz crackers, parmesan cheese, dried basil, dried parsley flakes, garlic powder, fresh ground black pepper, boneless skinless chicken breasts",ritzy parmesan baked chicken,463501
"Place straw hats on top of tortilla and bake for 10 minutes, stirring once. Remove from oven and let cool. Serve immediately.","nacho cheese, ground beef, cheese, lettuce, baked beans, fajita seasoning mix, catalina dressing",straw hats,217408
Add salt and pepper. Cover and cook on low setting for 8 to 9 hours.,"polish sausage, frozen hash brown potatoes, mild chili peppers, cheddar cheese soup, evaporated milk, green onion, pepper, garlic powder",crock pot potatoes and sausage,324677
"Preheat oven to 350 degrees farenheit. Cream sugar and margarine. Add bananas and eggs. Sift cake flour, salt, and baking soda 3 times. Blend flour mixture into macadamia nuts, breadcrumbs, all-purpose flour, smart balance butter spread, cooking spray, mahi mahi, salt and pepper, light coconut milkpreparation:Preheat oven to 350 degrees farenheit.","macadamia nuts, breadcrumbs, all-purpose flour, smart balance butter spread, cooking spray, mahi mahi, salt and pepper, light coconut milk",macadamia crusted mahi mahi,251197
"Preheat oven to 325 degrees f. Bake for about 20 minutes, or until fish is golden brown.","pollock fillets, mayonnaise, old bay seasoning, vinegar, lemon, juice of, seasoned bread crumbs, fresh ground pepper",the best baked fish in town,108942
Preheat oven to 400 degrees. Remove pans from oven. Remove foil. Bake one pan at a time for 15 minutes or until golden brown. Sprinkle with powdered sugar.,"eggnog ice cream, eggnog, ground nutmeg, ground cinnamon, ground cardamom, frozen whipped topping, spiced rum, cinnamon stick, grenadine, cherries",creamy eggnog punch with spiced rum,77790
"Dissolve whole wheat yogurt in water and honey for about 5 minutes. Combine yogurt, skim milk, egg substitute, bread flour, whole wheat flour, honey, salt, active dry yeast in a large mixing bowl. Slowly add yogurt, skim milk, egg substitute, bread flour, whole wheat flour, honey, salt, active dry yeast in a large mixing bowl. Slowly","low-fat plain yogurt, skim milk, soft margarine, egg substitute, bread flour, whole wheat flour, honey, salt, active dry yeast",healthy whole wheat dinner rolls,158371
"Preheat oven to 350 degrees. Sprinkle cheese in 9x9 inch square baking dish. Dot with butter. Mix cream, margarine, egg substitute, skim milk, salt, white pepper, dried dill, egg whites, crabmeat, low-fat cream cheese, paprikapreparation:Preheat oven to 350 degrees. Sprinkle cheese in","reduced fat margarine, egg substitute, skim milk, salt, white pepper, dried dill, egg whites, crabmeat, low-fat cream cheese, paprika",crab custard casserole,93567
"Cook bacon in a heavy skillet until brown and crisp. Remove from skillet and set aside. Add shrimp, and simmer 5 minutes until heated through. Serve with hot rice or grits.","medium-sized shrimp, bacon, cream cheese, mayonnaise, parmesan cheese, white horseradish, fresh lemon juice, cayenne pepper, green onions",deviled shrimp with bacon dip,353942
"In a large bowl, combine the cucumbers, radishes, lemon juice, feta cheese, white wine vinegar, fresh dill, sugar, garlic clove, olive oil, salt and pepper. Pour over cucumber mixture. Toss to coat.","cucumbers, radishes, lemon juice, feta cheese, white wine vinegar, fresh dill, sugar, garlic clove, olive oil, salt and pepper",cucumber dill salad with radish and feta,169120
Place tabbouleh on top of pasta and serve.,"acini di pepe pasta, of fresh mint, fresh parsley, tomatoes, green onion, minced garlic clove, lemon juice, olive oil, salt and pepper",tabbouleh with pasta,65595
Combine all ingredients except oil in food processor. Blend till combined. While machine is running slowly pour in oil in thin steady stream. Continue to add oil until mayonnaise reaches desired thickness. Do not over beat.,"fresh rosemary, orange peel, cloves, boiling water, honey, orange rind, rosemary sprig",rosemary orange tisane,383253
"In nonstick skillet, heat oil. Add water chestnuts, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter, butter","snow peas, butter, water chestnuts, garlic clove, salt, pepper, lemon juice",snow peas with water chestnuts,200377
"Mix together the raspberries, berries, simple syrup, vodka, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple syrup, simple","raspberries, berries, vodka, simple syrup",berry aquavit,169947
