response,target_recipe
"Bring boiling water to room temperature. Add oil, salt and pepper to matzo meal and stir until well combined. Beat eggs with water. Add to matzo meal and stir until well combined. Use to fill gefilte fish balls.",364071
"Squeeze the juice from lemons, limes and oranges. Reserving one lemon for garnish. Pour into a gallon container. Add water and sugar. Mix well. Chill. Garnish with lemon slices.",370846
"Combine pasta, tomatoes, olives, bell pepper, onion and feta cheese in a large bowl. Pour the olive oil and rice wine vinegar over the pasta mixture and toss to coat. Sprinkle with basil. Season with salt and pepper. Serve chilled.",389031
Sift together dry ingredients. Cream together the butter and sugar and add the eggs one by one beating well after each addition. Beat in the dry ingredients and milk and the rice with the last addition of milk. Leave to stand for 15 minutes and then beat again before cooking.,424944
"Combine first 4 ingredients in a slow cooker. Sprinkle thighs with remaining spices and arrange in slow cooker. Cover with sauce mixture. Cook on low for 7-8 hours or on high for 3-4 hours. Remove from slow cooker, slice and serve with remaining sauce on top.",417137
Preheat oven to 200 degrees celcius. Blend flour and eggs until smooth and add water and mix until the dough forms. Knead until smooth and place into round shapes and press the shapes on the tray. Bake for about 20 minutes until done. Serve warm.,139971
"Cook pasta according to package directions. Meanwhile, cut sausage into bite-size pieces. In a large skillet cook sausage and peppers over med-high heat until sausage is brown. Drain off fat. Add broth & pepper to skillet. Bring to a boil. Reduce heat and simmer uncovered for 5 minutes. Remove from heat. Drain pasta and toss with sausage mixture.",18515
Heat oil. Add onion and garlic. Sauté until onion is translucent. Add salami. Cook until salami is crumbled. Add tomatoes. Season with red pepper flakes. Let simmer for 20 minutes. Spoon sauce into a baking dish. Sprinkle breadcrumbs on top. Drizzle with olive oil. Sprinkle with basil and top with parmesan cheese. Bake at 350 for 20 minutes. Serve over cooked pasta.,20903
"In a large skillet over medium high heat, heat 2 tbs of oil. Add eggplant and onion. Cook for 3-5 minutes until eggplant is tender. Add garbanzo beans and ground cumin. Cook for an additional 2-3 minutes. Add 1/2 cup of water and bring to a boil. Reduce heat and simmer for 5-7 minutes. Add lemon juice and fresh mint. Remove from heat. In a small bowl, combine remaining 1 tbs of oil with lemon juice and salt and pepper. Toss with feta cheese and set aside. Assemble sandwiches. Layer bottom with eggplant mixture. Top with lettuce leaves and feta cheese. Drizzle with dressing. Wrap sandwich in a pita and serve.",111886
"Cube the italian bread and spread out on a cookie sheet. In a saute pan over medium heat, heat the oil and garlic. When the garlic is golden and fragrant add the cubed italian bread. Add the parmesan. Stir until the cubes are evenly coated. Bake at 350 degrees for about 15 minutes. Watch for browning. If you like them really crisp, bake a bit longer. Turn off the heat and add the kosher salt. Stir until the cubes are evenly coated. Serve warm or at room temperature. These are really good with chicken soup. I like them with tomato soup. I will be making these for Thanksgiving this year. I will be serving them with the turkey and mashed potatoes. Yummy.",496107
"Toss fennel in 3/4 teaspoon salt and 3/4 teaspoon pepper in small bowl. Heat oil in large saucepan over medium-high heat. Add fennelcook 6 minutes or until lightly browned, stirring occasionally. Stir in chicken stock, bring to boil. Reduce heat to lowcover and simmer for 15 minutes or until tender. Stir in mint saucecook 2 minutes or until heated through. Remove from heatstir in 1/8 teaspoon pepper and mint sprigs. Transfer to serving bowl. Serve warm or at room temperature. Makes 4 servings.",55632
Mix together everything except cornflakes. Form into a square about the size of your palm. Dust with cornflakes and bake at 350 for about 20 minutes. Serves 4.,279887
Spread cream cheese on toast or crackers. Sprinkle onions on top. Then sprinkle jack cheese on top of that. Drizzle mustard on top of that. Then sprinkle on top of that. Cut apple into slices and place on top of that. Garnish with chives and sprinkle with nuts on top of that.,63197
"Cut the tofu in half lengthwise and then slice into 1/2 inch wide strips. Whisk together the egg and chili sauce in a shallow bowl. In another bowl combine the panko with the oil and salt. Dip the tofu strips into the egg mixture and then coat with the panko mixture, pressing the panko into the egg coated strips. Heat oil in a frying pan over medium heat. Add the panko coated strips and fry until golden brown 3-5 minutes on each side. Drain on paper towels. Serve with soy sauce.",179585
"Cook vegetables according to package directions. In 2-quart casserole, melt butter over low heat. Add vegetables. Stir in sour cream, soup, cheese and cracker crumbs. Bake at 350° for 20 minutes. Serve hot. Makes 4 servings.",267353
"Cook penne according to directions on package. When done add broccoli florets for 1 minute. Drain well. Add olive oil. Mix in walnuts, blue cheese and lemon. Salt and pepper to taste. Serve warm.",340397
"In large saucepan, combine 1/2 cup water and 1/2 cup vinegar to boil. Add 3 to 4 pounds of small red potatoes and boil until tender when pierced with a fork (about 20 minutes). Drain and let cool slightly. In a large bowl, combine the cooked potatoes, diced celery, corn niblets and scallions. Add the Rotel tomatoes and chilies and the bacon, if using. Toss to combine. In a separate bowl, whisk together the mayonnaise, mustard and enough of the remaining vinegar to reach desired consistency. Add the spices and toss with the potato mixture. Season to taste with salt and pepper. Cover and refrigerate for at least an hour before serving. You can substitute green chilies for the Rotel tomatoes and chilies.",463567
"Combine oregano, basil and pepper in a small bowl. Lightly dribble steaks with olive oil and sprinkle with herb mixture on both sides. Grill steaks over high heat about 3 minutes per side or until desired doneness. Sprinkle with cheese and lemon juice just before serving. Arrange sliced olives around the steaks on the plate. Garnish with fresh oregano leaves. Serve with rice or baked potatoes.",61520
"In a small bowl, combine mayonnaise and mustard. Brush both sides of each slice of bread with oil. Spread mayo mixture onto one side of each slice of bread. Top one slice with cheese and tomatoes. Top with remaining slice, mayo side down. Grill sandwich until bread is browned and cheese is melted, 3-4 minutes per side. Let cool slightly before serving. Cut sandwich in half and top with apples. Serve immediately.",29133
"In a large skillet, cook ground pork until no longer pink. Drain fat. Stir in onions and cook until tender. Add salt and pepper. Add garlic and mustard seeds and stir for 1 minute. Add water. Put in casings and tie off ends. Cook in boiling water 10 minutes. Remove from water and let cool. Refrigerate overnight and slice.",38227
"Heat olive oil in large skillet over medium heat. Add onion, cook and stir until onion is golden brown. Add butter, stir until melted. Add beans. Stir until heated through. Add vinegar and salt and pepper. Simmer 1 minute. Serve immediately or cool and store in refrigerator up to 3 days.",118814
"Grill tuna to desired doneness. Remove from grill and place on a large plate. Pour wine into a small saucepan. Boil for 1 minute. Remove from heat and let cool for a minute. Strain liquid into a bowl. Discard solids. Add rosemary, oregano, garlic and lemon juice. Whisk until well blended. Pour over tuna. Serve with steamed rice.",26262
"Slice squash into 1/2 inch rounds. Arrange in a single layer in a shallow baking pan. Cover with foil. Roast 30 minutes. In a heavy bottomed pot, saute the onion in the oil until softened. Add the chicken stock and curry powder and bring to a boil. Add the squash. Simmer until the squash is very tender, about 15 minutes. Using an immersion blender, puree the soup until smooth. Adjust the seasoning with more curry powder, if desired. Serve with sour cream and scallion. Serves 2. 1/2 C. fat free sour cream 1/4 tsp. curry powder 1 tsp. scallion, chopped",440753
Place the chickens in a shallow roasting pan. Sprinkle with the chili powder and oregano. Drizzle with the olive oil and squeeze with the lemon. Sprinkle with salt and pepper. Roast for 45 minutes. Increase the oven temperature to 400 degrees farenheit. Baste the chickens with the pan juices and roast for another 20 minutes. Cut the chickens into pieces and serve.,217394
"Heat the oil and fry the onions and garlic for 5 minutes or so on medium heat. Add the flour and stir well to coat the onions and garlic thoroughly. Add the ale and cook for about 10 minutes, stirring constantly with a wooden spoon or spatula to break up the lumps of flour. Add the stock, stir well and cook for a further 5-10 minutes. Season with salt and pepper to taste. Serve with mashed or boiled potatoes or rice.",346957
Soak fish in water for 30 minutes. Remove & drain well. Sprinkle with salt. Place walnuts in a blender or food processor. Pulse until coarse. Add raisins & sultana raisins & pulse again until it is a paste like consistency. Slice off tops of fish & remove insides. Spoon in walnut mixture & top with a piece of butter. Replace top of the fish & secure with toothpicks. Heat olive oil in a skillet over medium heat & saute fish for 5 minutes per side or until cooked through.,307186
