,result
87,"Heat olive oil in a medium skillet over medium heat. Add beef cubes and saute until browned. Add garlic. Saute until garlic is lightly browned. Add flour and stir until well coated. Transfer meat into the crockpot and add marsala, broth, soup and sliced mushrooms. Mix well. Cover and cook on low for 8 to 10 hours or on high for 5 to 7 hours or until meat is tender. Add salt and pepper to taste. Serve with or over rice, egg noodles or mashed potatoes."
88,"In a large nonstick skillet or saucepan, bring broth to a boil. Add the broccoli, tomatoes and orzo. Reduce heat. Simmer, uncovered, for 5 minutes, stirring occasionally. Add the shrimp, salt and pepper. Stir in basil and butter. Cover and cook for 4-5 minutes or until shrimp turn pink and orzo is tender."
89,"In a small saucepan, combine chicken broth, sugar and salt. Bring to a boil. Add the dill and butter. Toss until butter melts. Return carrots to pan and add the dill and butter. Return carrots"
90,"Combine all ingredients in a bowl except for beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Cut or trim beef if needed. Place all ingredients in a bowl except for beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Cut or trim beef if needed."
91,"Cook noodles as directed on the package. Drain well. Set aside, and keep warm. Combine soy sauce and the next seven ingredients in a small bowl. Stir well with a wire whisk. Pour over the noodles. Toss gently. Add noodles, stir fry 3 to 4 minutes."
92,"Preheat oven to 350 degrees f. Grease 13x9x2-inch baking pan. Set aside. With mixer, cream together eggs and sugar. Add flour, baking powder, salt, melted butter and almond extract, beating until just mixed. Spread into prepared baking pan and sprinkle with the almonds. Bake for 30 minutes or until tested done and lightly browned. Cool and cut into bars."
93,"In a medium sauce pan, melt the butter over medium heat. Add the onion, carrots, celery, celery leafs, peppercorns, and bay leaves. Cook until very dark but not burned. 40-50 minutes. Stir in the flour and cook for 2-3 minutes. Slowly pour in the broth while stirring constantly. Bring to a boil, and then drop the heat to low, cover, and cook for 20 minutes. Strain through a cheesecloth and serve immediately. Enjoy."
94,"Preheat oven to 325. Melt chocolate and butter, and let cool slightly. In a bowl, whisk flour, cocoa powder and salt. In large mixer bowl, beat eggs, sugar and vanilla until pale yellow and slightly thickened, about 5 minutes with mixer on medium. Turn mixer to low, beat in cooled chocolate mixture, then flour mixture until blended. Stir in chips. Drop cookies onto nonstick baking sheet, about 2 leveled tablespoons per cookie, about 2-inches apart. Bake 14 minutes or until tops are slightly cracked, centers will still be soft."
95,"Put the beans in a large pot and cover with water. Bring beans to boil and let boil for 1 hour. Check closely, as beans cook, you will probably need to add more water. Run tap water until very hot before adding to beans. Add bacon pieces and cook another 45 minutes. Add spices and reduce heat to low and cook another 20 to 25 minutes."
96,Preheat over to 350 degrees. Cream together the butter and brown sugar. Add the flour and press into a buttered 9x13 baking pan. Bake 15 minutes. In a sauce pan combine the sugar and light corn syrup and bring to a boil. Remove from heat. Add butterscotch chip and peanut butter. Stir until melted. Add corn flakes. Spread carefully onto the crumb crust. Cool and cut into squares.
97,"Heat oil in a medium large soup pot. Add onions and cook over medium-low heat until completely translucent. Add tomatoes and bring to a simmer. Add chicken stock. Bring to a simmer and allow to simmer for 15 minutes. Add whipping cream. Add pesto. Blend to desired consistency with hand blender, food processor or blender. Adjust seasoning with salt and pepper."
98,"Place tomatoes in a medium bowl. Set aside. In a small bowl, combine oil and vinegar. Add parsley, basil, oregano, salt and sugar. Mix well. Pour over the tomatoes. Cover and refrigerate for at least 3 hours. Drain. Serve on bed of lettuce if desired."
99,"Spray frying pan with nonstick cooking spray. Heat pan, saute onion, and add ground boca when onions start to brown. Saute boca and onions. Season to taste with cumin, onion powder, salt, pepper, chili powder. Add stewed tomatoes and continue to cook over a medium flame for about 8 minutes. Add the kidney beans for the last three minutes or until heated through."
100,"Heat the ghee, then add the onions and cook until golden, about 5 or 6 minutes. Add the chicken bouillon and water. Once the mixture boils, stir in the rice. Cover, reduce heat and cook on low for about 25 minutes until rice is tender. Serve rice with chicken on top. Garnish with toasted almonds."
101,"Preheat oven to 350f. Combine butter, garlic, jalapeno, green onion, and mayo in a bowl. Cut the bread on a diagonal into 1 wide diamonds. Do not cut all the way through the bread. Spread the butter mixture and cheese into the cut slots in the bread. Wrap in foil and bake for 15 mins unti the cheese is melting. Remove the top layer of foil, exposing the top of the bread. Bake for an additional 5 mins unti the cheese is melting. Remove the top"
102,"Place cauliflower and water in a two-quart microwave dish. Cover, cook on high for 6 minutes. Stir. Cook another 6-8 minutes. Drain. In a small bowl, combine sour cream, chives, s & p. Spoon over veggies. Sprinkle with cheese. Pop it back into the microwave for another 2 minutes--cheese should be melted."
103,Heat oil in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook shrimp 2 minutes longer on other side. Remove shrimp to serving platter. Garnish with lemon wedges. We give this a little squirt with the lemon wedge.
104,"Heat oil in a large skillet or wok on medium high heat. Add cabbage, carrot, chili sauce and soy sauce. Stir fry 5 minutes or until cabbage is tender crisp. Add noodles, stir fry 3 to 4 minutes."
105,Preheat oven to 425 degrees. Remove pork from marinade and pat dry with a paper towel. Mix honey and brown sugar on a plate. Roll pork in honey mixture and then roll in the sesame seeds. Roast in a shallow pan for 20 to 30 minutes or until meat thermometer inserted into the thickest part registers 160 degrees. Suggested to serve over rice.
106,"Mix the ground beef, buttery cracker, cheddar cheese, dry onion soup mix, eggs, ketchup, steak sauce. Bake at 350 for about 50 minutes."
107,"In a small sauce pot place three ingredients and enough salted water to cover, to a boil. Cook 20 minutes. Pour over spinach to drain. Discard rosemary. Return potatoes and spinach to pot and stir in butter and broth. Using hand masher, mash mixture until smooth. Stir in peppers and serve."
108,"Preheat oven to 400 degrees. Line 9-inch pie plate with pastry. Combine sugar, flour, spice and salt. Add to peaches and mix lightly. Fill pie shell with peach mixture. Dot with butter. Place top crust and crimp edges. Bake for 40-45 minutes or until done."
109,"Spray 9 x 13 pan with cooking spray. Line pan with bread quarters. Cut sausage into small pieces as you brown it. Drain. In marge mixing bowl combine cooked sausage, eggs, evaporated mild, water, cheese, mustard, and salt. Pour over bread. Refrigerate at least 4 hours or overnight. Bake at 350 degrees for 50 - 60 minutes. Can be served with salsa."
110,"Preheat oven to 350f. In a large bowl, whisk the sugar, buttermilk, oil, egg, and vanilla together until smooth. In a medium bowl, sift the flour, cocoa and baking soda together and add to the buttermilk mixture, stir until the ingredients are just combined. Be careful not to overework the batter, if there are lumps, they will disappear during baking baking. The less you work the batter, the more tender the pies will be. Fill 6 nonstick muffin top cups with the batter. Bake for 10 minutes in the center of the oven. To prevent the pies from getting soggy after baking, remove the cooked muffins from their cups and cool them on a rack. Serve warm."
111,"Preheat oven to 350 degrees. Place cream cheese in a medium sized mixing bowl. Saute onions in butter until softened. Add onions, seafood, wine and swiss cheese to cream cheese. Stir until combined. Spread into a greased 2 quart baking dish and top with cheddar cheese. Bake for 25-30 minutes until bubbly and golden brown."
112,"Heat skillet on medium heat, the add the 2 slices of bread butter side down on skillet, add provolone, then turkey. Top with the other pieces of bread butter side up. Cook for about 3 minutes until toasted well but not burnt, flip and cook the other side for another 3 minutes or so. Cut in half and serve."
113,"In a large pot, saute black beans in oil over medium-high heat until the beans are soft, about 5 minutes. Add the garlic and thyme. Cook until fragrant, 1 minute. Add the drained beans, bay leaves and enough water to cover beans. Bring to a boil over high heat, reduce temperature to simmer, cover and cook for 40 to 50 minutes or until beans are tender but not mushy. Check often and add from 1 to 2 cups additional water if beans start to cook dry. Drain beans, remove the bay leaves and fresh thyme springs, season with salt and pepper to taste. When cool, divide into 1 cup servings and freeze in rigid container or vacuum pack in small bags."
114,"In a large frypan, heat oil over medium high heat. Saute garlic until light golden and fragrant. About 10 seconds. Add shrimp and rosemary. Saute just until shrimp are pink, about 1 minute. Add sherry, salt, pepper and hot pepper sauce. Saute until liquid is reduced by half, about 3 minutes."
115,"In a saucepan over medium heat, stir together the sugar, balsamic vinegar. Simmer until liquid has reduced by half, it should become slightly thicker. Remove from heat and set aside. Preheat grill to medium-high heat. Place peaches cut side down onto the grill, and cook for about 5 minutes, or until the flesh is toasted. Turn peaches over. Brush the top sides with the balsamic glaze, and cook for another 2-3 minutes. Transfer the peach halves to individual dishes and drizzle with the remaining glaze. Sprinkle with with crumbled blue cheese."
