,result
93,"Preheat oven to 350f. Grease a 12-cup muffin pan or line with 12 muffin paper liners. Using scissors, cut the marshmallows in half. Sift together the flour, cocoa, baking powder and salt into a large bowl. Stir in the sugar and marshmallows. Lightly beat the eggs in a large bowl, then beat in the milk and oil. Make a well in the center of the dry ingredients and pour in the beaten liquid ingredients. Stir gently until just combined. Do not overmix. Spoon the batter into the prepared muffin pan. Bake in the preheated oven for about 25 minutes, until well risen and firm to the touch. Let the muffins cool in the pan for 5 minutes, then serve warm or transfer to a wire rack and let cool completely."
94,"Preheat oven to 350f. In 13x9-inch baking pan, melt butter in oven. Sprinkle crumbs evenly over butter. Pour milk evenly over crumbs. Top with remaining ingredients. Press down firmly. Bake 25-30 minutes or until lightly browned. Cool completely, chill if desired, and cut into bars."
95,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
96,"Preheat oven to 350 degrees f and grease a large baking tin, approximately 9 x 12 inches. Melt the butter or margarine over low heat in a small saucepan. Add the flour and stir until smooth. Add the vanilla, sugar and eggs and stir constantly for 5 or so minute. Remove from heat and stir in nuts. Set aside. Mix brownie ingredients together in a large bowl. Spread topping over. Bake for 35-40 minute be careful not to overbake. Cool and cut into bars."
97,"Preheat over 450 degrees. Place asparagus in a roasting pan. Drizzle iwth olive oil. Sprinkle evenly with salt and pepper. Bake for 8 minutes or until tender-crisp. In the meantime, melt butter and minced garlic in a small skillet over medium-high heat. Cook 3 minutes or until tender-crisp. Bake for 8 minutes or until tender-"
98,"Mix all ingredients except the rice and lemon juice and cinnamon. Mix them well and then add the rice and lemon juice. Sprinkle a bit of cinnamon on top. Place in a 8 x 10-inch baking dish and bake at 325 degrees for 50 minutes, or until it is lightly brown and the custard is set. Test with a table knife. Stick it in the center of the dish, and if it comes out clean the dish is baked. This can be served with maple syrup as was done in earlier times or milk will be enjoyed also."
99,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken pieces, 1 - 2 piece at a time, in mixture. Place coated chicken on an ungreased baking sheet. Bake chicken in a 400 degree oven until juices run clear, about 20 minutes for boneless chicken and 45 minutes for bone-in chicken."
100,"Heat oil in a skillet and saute the pork over medium high heat for 3 minutes, flip and continue cooking for another 3 minutes or until the sauce has thickened. Pour in the marinade cook for an additional 3 minutes or until the sauce has thickened. Pour in"
101,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
102,"Heat broiler to high. Cut the ciabatta into bite-size pieces and spread out in a single layer on a baking sheet. Drizzle over 1 tbsp oil. Broil for 3-4 mins, turning the pieces of bread occasionally, until just golden. Leave to cool. Put the toasted ciabatta in a serving bowl with tomatoes, cucumber, olives and feta. Tear up the basil, then scatter over the salad. Whisk the balsamic and remaining olive oil together and drizzle over, then mix gently to combine."
103,"Cook noodles in boiling water and salt in dutch oven for 10-12 min, stirring occasionally, until tender but firm. Drain well. Turn into large bowl. Add remaining 6 ingredients. Toss until well coated."
104,Place the macaroni on a baking sheet and bake at 350 for 20 minutes.
105,"Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar"
106,"Preheat oven to 400f. Place italian bread shell on an ungreased baking sheet. Stir together the cream cheese, goat cheese or feta, garlic and black pepper in a small mixing bow. Spread mixture over the bread shell. Place the tomato slices and sweet pepper strips over the cheese mixture. Bake in the preheated oven about 12 minutes or till heated through. Sprinkle with fresh basil."
107,"Place tuna in a medium bowl and break into large pieces with a fork. Add the mayonnaise, rice vinegar and dijon mustard. Whisk to blend. Cover and refrigerate 30 minutes or up to 6 hours. Line plates with lettuce leaves and top with tuna salad. Serve with chips."
108,"Preheat oven to 350f. Grease covered casserole dish. Cut cabbage into large pieces and place in casserole dish. Brown turkey and onion. Add rice to turkey and stir. Salt and pepper to taste. Put turkey mixture over cabbage. Add tomato soup, water, and stewed tomatoes. Bake for 30 to 45 minutes until rice and cabbage are tender."
109,"Wtih processor running, drop garlic through feed tube and mince. Scrape down sides of work bowl. Add chickpeas, tahini and lemon juice. Process until mixture is smooth. Add roasted peppers. Process until mixture is finely chopped. Season with salt and pepper. Transfer lebanese hummus to small bowl."
110,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
111,"In a small saucepan over medium heat, combine cup water, sugar and lemon zest. Bring to a boil, then decrease heat and simmer for 3 minutes. Set aside to cool. Strain syrup through sieve placed over large measuring cup, discarding solids. Whisk in lemon juice and remaining 2 cups water. Pour into molds and freeze until slushy, then insert sticks and freeze until solid, for at least 4 hours. If you are using an ice pop kit, follow the manufacturers instructions."
112,"Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
113,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
114,"Preheat oven to 350 degrees f, & lightly coat baking sheet with cooking spray. In large bowl, beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
115," Bake at 350 degrees for 1 hour, or until cheese on top is melted and golden brown."
116,"In small frying pan, heat 1 tablespoon of the oil. Add onion, parsley, worcestershire and tabasco sauces and mix well. Shape mixture into 4 large patties, scoring each with a knife. When hot, add meat patties and cook 10 to 12 minutes over medium heat. Turn 4 times during cooking, and once seared, season well. When burgers are done, transfer to ovenproof dish. Cover each burger with a slice of cheese and broil 2 to 3 minutes."
