,result
91,"In a heavy skillet, saute onion and garlic in olive oil until just about ready to carmelize. Remove vegetables from skillet and set aside. Season chops with salt and pepper. Dredge with flour on both sides. Brown chops for about five minutes on each side. After browning both sides, pour apple juice over chops. Let the chops cook in the juice for another five minutes over med-low heat. Do not cover. Remove chops and add onion and garlic back into the pan. Reduce sauce slightly, adding dried cherries in last 2-3 minutes of cooking. To serve, plate chops with wild rice and spoon a bit of the sauce over each chop. Depending on thickness of the chops, you may need to adjust cooking time slightly."
92,"Preheat oven to 350 degrees. Cook and drain egg mixture according to package directions. Heat olive oil in a large skillet over medium high heat. Cook chicken until lightly browned. Sprinkle with flour and stir while cooking for 1 more minute. Reduce heat, slowly add the milk and cook for about 5 minutes or until milk is slightly thickened. Remove from heat, add one cup cheese, corn, salsa and green chilies. Add in hot pasta and mix well. Place in lightly greased baking dish. Sprinkle the remaining cheese on top and bake 20-25 minutes."
93,"Preheat oven to 350f. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto greased baking sheets. Bake at 350f for 8 to 10 minutes or until light golden brown."
94,"Preheat oven to 375f. In a large bowl, beat sugar, brown sugar and margarine until light and fluffy. Add vanilla and eggs. Blend well. Add flour, baking soda and salt. Mix well. Stir in chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto ungreased cookie sheets. Bake at 375f for 8 to 10 minutes or until light golden brown."
95,Preheat oven to 350 degrees F. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
96,"Spray a 12 cup bundt pan. Combine all cake ingredients and beat until well mixed. Pour batter into prepared pan. Bake at 350 for 50-60 minutes or until done via toothpick test. Cool 15 minutes, remove from pan and cool completely. Combine glaze ingredients and beat on low speed until powdered sugar is moistened. Increase speed to medium and beat until creamy. Drizzle glaze over cooled cake."
97,"Preheat oven to 425f. Line a 10 x 15 inch rimmed baking sheet with foil. Place vegetables in pan and sprinkle with olive oil and toss until covered evenly. Sprinkle with salt, pepper and garlic powder. Roast 10 minutes, stir, sprinkle with parmesan cheese and roast an additional 10 to 15 minutes until vegetables are slightly charred and tender."
98,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring occasionally, until mixture just begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken again, approximately 5-10 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
99,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
100,"Heat oil in a skillet and saute the pork over medium high heat for 3 minutes, flip and continue cooking for another 3 minutes or until the sauce has thickened. Pour in the marinade cook for an additional 3 minutes or until the sauce has thickened. Pour in"
101,"In a large saucepan, saute the carrots, onion and celery in butter til tender. Stir in flour til blended. Gradually add broth. Bring to a boil. Cook and stir for 2 minutes or til thickened. Stir in chicken, rice, cream and pepper. Heat through."
102,"Preheat oven to 475 f. Spray a roasting rack and shallow roasting pan with nonstick spray or grease lightly with some oil. Remove skin from chicken, rinse well, and pat dry. Using a pastry brush, coat both sides of each piece of chicken well with the salad dressing. Set breasts, meaty sides up, onto the sprayed roasting rack and sprinkle with rosemary. If you like, season to taste with a little seasoned salt& pepper. Sprinkle bread crumbs on top of the chicken. Bake 20 minutes, then flip pieces over using a pair of tongs and brush with some more salad dressing. Bake another 40 minutes or until cooked through. Cook time will vary based on the actual weight of your chicken pieces-allow 15 minutes per pound plus 10-15 extra minutes to calculate the total cooking time."
103,"Preheat oven to 350 degrees celsius. Cut bread into 1. 5 cm thick slices but do not cut all the way through. Place oil, lemon rind, garlic, herbs, salt and pepper into a bowl. Mix well, brush over both sides of each slice of bread. Wrap bread tightly in foil. Place on baking tray. Bake 20 - 25 minutes or till hot. Slice all the way through and serve."
104,Place the macaroni on a baking sheet and bake at 350 for 20 minutes.
105,"Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar"
106,"Preheat oven to 400 degrees. Place chicken on shallow baking dish. Bake, uncovered for 45 minutes, or until juices run clear."
107,"Place tuna in a medium bowl and break into large pieces with a fork. Add tomatoes, onion, cilantro, lime juice, peppers, and salt. Stir to mix. Cover and refrigerate 30 minutes or up to 6 hours. Line plates with tuna and top with tuna salad. Serve with chips."
108,Combine all ingredients in a large bowl. Mix thoroughly. Form into 4 -6 patties. Grill on med. For 5 - 7 minutes on each side. Top with mozzarella cheese slices. Sliced black olives and extra pizza sauce.
109,"Wtih processor running, drop garlic through feed tube and mince. Scrape down sides of work bowl. Add chickpeas, tahini and lemon juice. Process until mixture is smooth. Add roasted peppers. Process until peppers are finely chopped. Season with salt and pepper. Transfer to a tightly covered container and refrigerate for at least 1 hour before serving to allow the flavors to develop. Stored tightly covered in the refrigerator, lebanese hummus will keep for up to 3 days. Serve chilled or at room temperature."
110,"Place chicken breasts between wax paper and pound to an even thickness. Place bag in a resealable bag. Place bag in a small bowl. In a small bowl combine lime peel, lime juice, rosemary, olive oil, sugar, garlic, and salt. Seal bag, turning to coat chicken. Refrigerate for 1 to 4 hours, turning occasionally. Remove chicken from marinade. Discard marinade. Season chicken with black pepper. Grill over medium coals uncovered, turning once for 12 to 15 minutes or until tender and no longer pink."
111,"In a small saucepan over medium heat, combine cup water, sugar and lemon zest. Bring to a boil, then decrease heat and simmer for 3 minutes. Set aside to cool. Strain syrup through sieve placed over large measuring cup, discarding solids. Whisk in lemon juice and remaining 2 cups water. Pour into molds and freeze until slushy, then insert sticks and freeze until solid, for at least 4 hours. If you are using an ice pop kit, follow the manufacturers instructions."
112,"Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
113,"Preheat oven to 350f. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
