,result
94,"Preheat oven to 375 degrees. In a large mixing bowl, beat brown sugar and butter till fluffy. Add eggs and beat till well blended then beat in vanilla. Stir in flour mixture till well blended then beat in vanilla."
95,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
96,"Preheat oven to 350 degrees. Grease and flour 9x13 pan. Combine dry ingredients in mixing bowl. Beat in shortening. Add milk and vanilla. Beat for 2 minutes. Beat in egg whites, beat until very smooth. Bake for 35 minutes, or until done."
97,Preheat oven to 400. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Pour over cooked asparagus.
98,"Mix all ingredients except the rice and margarine. Mix them well and then add the rice and margarine. Sprinkle a bit of cinnamon on top. Place in a 8 x 10-inch baking dish and bake at 325 degrees for 50 minutes, or until it is lightly brown and the custard is set. Test with a table knife. Stick it in the center of the dish, and if it comes out clean the dish is baked. This can be served with maple syrup as was done in earlier times or milk will be enjoyed also."
99,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
100,"Preheat oven to 375 degrees f. Place marinated pork in a roasting pan, and bake in preheated oven for 35 to 40 minutes, or until meat thermometer reads 160 degrees f, basting meat often with marinade."
101,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
102,"Preheat oven to 325f place pear halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each pear half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Pecan halves cut-side up in 2 large baking dishes. Wh"
103,"Place all ingredients in a stand mixer with a wire whip attachment and whip until butter is lighter in color and the volume has increased. Store in an airtight container in the refrigerator. Or, dish it out on parchment paper and roll into a log. Wrap in plastic wrap and foil and it can be frozen for months. Best part is you can just unwrap and slice off what you need and rewrap it and stick it back in the freezer."
104,"Preheat oven to 400 degrees. Coat 9x10 baking dish with cooking spray. Cook macaroni in a large pot of boiling water until just tender. Drain macaroni and transfer to a large pot. Add soup, maonnaise, cheese, pepper and pimentos. Mix well to combine with pasta. Transfer mixture to prepared baking dish and top with cracker crumbs. Bake, uncovered, until top is golden, about 20 to 25 minutes."
105,"Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypre"
106,"Preheat oven to 375 degrees. In a small bowl pour stuffing mix and water. Open chicken breasts, and if they are too thick to fold in half flatten and stretch them by placing on cutting board and using heavy rolling pin roll out chicken until it is able to be folded in half. Give the stuffing a quick mix with a spoon. Spoon stuffing onto one half of the chicken and fold chicken breast over to cover. Place breasts in baking pan. Continue stuffing breasts until all breasts are used. If you have left over stuffing go back and open breasts and continue stuffing until all stuffing is used. Combine soup and sour cream. Spread over chicken breasts. Cover and bake for 45 minutes to an hour until chicken is thoroughly cooked."
107,"Place tuna in a medium bowl and break into large pieces with a fork. Add tomatoes, onion, cilantro, lime juice, peppers, and salt. Stir to mix. Cover and refrigerate 30 minutes or up to 6 hours. Line plates with lettuce leaves and top with tuna salad. Serve with chips."
108,"Preheat oven to 400 degrees. Combine ground turkey, chilies, onion, and soup. If desired, spread tortillas with butter. Cut each tortilla in half and arrange 6 halves over bottom of a 13- x 9-inch baking dish. Spread a third of the turkey mixture over tortillas, top with a third of the cheese. Reapeat layers of tortillas, turkey, and cheese two more times. Carefully pour the chicken broth over all. Cover and bake for 25-30 minutes or until heated throughout and bubbly. Remove from oven and let stand 5 minutes. Cut in squares with sharp knife and use a spatula to remove each serving."
109,"Heat 1 tablespoon olive oil in a large skillet over medium-high heat. Add garlic and sauté over medium-high heat until fragrant, about 5 minutes. Add onion and cook, stirring occasionally, until fragrant, about 5 minutes. Add tomato and cook, stirring occasionally, until fragrant, about 5 minutes. Add garlic and cook, stirring occasionally, until fragrant, about 5 minutes. Add tomato and cook, stirring occasionally, until frag"
110,"Place each chicken breast between two pieces of wax paper and pound to an even thickness. Place bag in a resealable bag. Place bag in a small bowl. In a small bowl combine lime peel, lime juice, rosemary, olive oil, sugar, garlic, and salt. Seal bag, turning to coat chicken. Refrigerate for 1 to 4 hours, turning occasionally. Remove chicken from marinade. Discard marinade. Season chicken with black pepper. Grill over medium coals uncovered, turning once for 12 to 15 minutes or until tender and no longer pink."
111,"In a small saucepan over medium heat, combine cup water, sugar and lemon zest. Bring to a boil, then decrease heat and simmer for 3 minutes. Set aside to cool. Strain syrup through sieve placed over large measuring cup, discarding solids. Whisk in lemon juice and remaining 2 cups water. Pour into molds and freeze until slushy, then insert sticks and freeze until solid, for at least 4 hours. If you are using an ice pop kit, follow the manufacturers instructions."
112,"Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
113,"Preheat oven to 350f. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
114,"Preheat oven to 350 degrees. In a square 9 inch pan stir together flour, sugar, cocoa, baking soda, and salt. Add oil, vinegar, water, and vanilla. Mix until combined, making sure there are no clumps of flour mixture. Spread batter evenly in pan. Bake until toothpick inserted into the center comes out clean, about 35 to 40 minutes. Let cake cool completley on a cooling rack. Cool in pans on wire racks for 10 minutes, then remove from pan and let cool completely. Frost cupcakes with vanilla frosting, and garnish each one with a reserved cherry."
115,"Preheat oven to 350 degrees f. In a medium casserole dish mix together green beans, milk, cream of chicken soup, frozen tater tots, ground turkey, cut green beans, condensed cream of mushroom soup, milk, cheddar cheesepreparation:Preheat oven to 350 degrees f. In a medium casserole dish mix together green beans, milk, cream of chicken soup, frozen tater tots, ground turkey, cut green beans, condensed cream of mushroom soup"
