response,target_recipe
Bring 1 cup of water and 1/4 cup of beef broth to a boil. Add 1 cup of long grain white rice and 1/4 cup of orzo. Stir to combine and then reduce to a simmer for about 20 minutes. Stir in 1/4 cup of low sodium beef broth and simmer for about 10 minutes. Remove from heat and add remaining 1/4 cup beef broth and 2 teaspoons of butter. Stir to combine and season with salt and pepper. Sprinkle with dried onion flakes and Romano cheese.,27547
Blend 2 cups of cold water with raspberries and sugar. Stir. Pour into ice trays. Freeze. Add wine. Stir and serve.,368060
Heat oven to 190C/170C Fan/Gas 5. Slice puff pastry into 8 rectangles. Place in a roasting tin and cover with baking parchment. Add 2 tbsp pizza sauce to each rectangle and spread evenly. Add ham and cheese and spread over sauce. Cut each rectangle into four triangles. Bake for 15 minutes until puffed up and golden. Serve hot.,229227
"Melt unsalted butter in a small saucepan over low heat. Stir in vanilla wafer cookies. Remove from heat. Cool slightly. Stir in almonds. Press mixture into bottom of an ungreased 13x9-inch baking pan. Refrigerate for 15 minutes. Roll out remaining cookie mixture into a ball. Form into a disk about 1/16 inch thick. Cut into 1-inch strips and arrange in a lattice pattern over crust. Bake at 350 degrees for 12 minutes or until golden brown. Cool on a wire rack. Refrigerate until serving time. To serve, garnish with powdered sugar or chocolate syrup. This recipe is from the cookbook ""Vanilla Wafer Cookies"" by Kraft.",32490
Boil potatoes in lightly salted water until tender when pierced with a fork. Drain potatoes and return to pot to keep warm until ready to mash. Peel and mash potatoes with a potato masher or ricer. Add milk and garlic. Mash until smooth. Season with salt and pepper and sprinkle with Parmesan cheese before serving if desired. Yields 6 servings.,294381
"Rinse the chicken and pat dry. Place the chicken breasts on a wire rack set in a shallow pan. Put the mayonnaise, apple cider vinegar and lemon juice in a large bowl. Mix together and pour over the chicken. Cover with plastic wrap and refrigerate for 12 hours. Remove and place on a serving plate and enjoy.",285592
Cook bacon in skillet until brownremove with slotted spoon to paper towels to drain. Set aside. In medium bowl mix mayonnaise with milk and add egg yolksstir with fork until well blendedadd cornstarch and stir until cornstarch is dissolved. Add cooked bacon and cheese to yolks and blend wellpour into unbaked pie shell and bake at 350 degrees for 45 minutes or until firm in center. Let stand 5 minutes before serving with green onions and sliced tomato.,265059
Cut submarine sandwich bread lengthwise to make 6 rectangles. Spread 1 rectangle with mayonnaise. Fill each rectangle with turkey and stuffing. Add a slice of cranberry sauce. Sprinkle with salt and pepper. Cover with remaining bread. Serve.,133868
"Combine banana peppers and salt and cook for about 2 minutes. Drain and set aside. Combine vinegar, water and sugar and cook to boiling. Remove from heat and add peppers and cook 1 minute more. Combine flour and dry mustard and add to mixture. Cook for 1 minute and then add yellow mustard. Cook 2 minutes more and pour into a jar or glass container.",98616
"Peel and quarter the potatoes and boil until tender in salted water. Drain the potatoes and mash them well with butter until they are smooth. In a medium frying pan over medium heat, melt the butter and add the sour cream. Add the onion and garlic and cook until the onion is tender. Mix together the dry mustard and the sour cream and add to the potatoes in the frying pan. Cook until the potatoes are heated through and the mixture is well blended. Season with the salt and pepper and the dry mustard and stir until everything is blended together well. Serve the potatoes topped with the pork chops or as a side dish.",20950
Remove shell from eggs and slice eggs horizontally. Put yolks into bowl and mash with fork or wire whisk until smooth and creamy. Add sour cream and mix well with a fork until blended and smooth. Add shrimp and stir gently until shrimp is coated with yolk mixture. Add lemon juice and caraway seed and mix well. Fill eggs with shrimp and yolk mixture and top with sliced shrimp. Sprinkle with dill and serve.,424158
"In a large saucepan over high heat, combine the green beans and water to cover by 1 inch. Bring to a boilreduce heat to a simmer and cook until the beans are tender but still bright green, about 8 minutes for frozen and 5 minutes for fresh. Drain and pat dry. Put the green beans in a large bowl and toss with the butter, 1/2 tsp oregano leaves and the 2 minced garlic cloves. Add the crushed red pepper flakes and 1/2 tsp each of the salt and black pepper and toss to coat the beans with the seasonings.",294141
"Preheat oven to 400 degrees F (200 degrees C). Combine olive oil flavored cooking spray, mushrooms, and onionmicrowave 4 minutes. Stir spinach and bread into mushroom mixturespread into prepared casserole dish. Sprinkle with cajun seasoning and ground turmericmicrowave 5 minutes or until heated through. Serve with French bread and salad if desired.",207249
"Melt brown sugar, corn syrup, salt and corn flakes in a pan over low heat for 10 minutes. Remove from heat. Stir in vanilla. Pour into a pan and spread in an even layer. Cool. Melt chocolate chips in a microwaveable bowl. Stir in peanut butter. Spread mixture over the corn flake layer. Sprinkle on the chopped peanuts. Place in refrigerator for an hour to set. Cut into bars.",70459
Cut yellow pear tomatoes into slices. Heat the lemon juice to boiling. Add sugar and ginger root. Boil to a thick syrup. Add tomato slices. Return to a boil. Stir occasionally. Pack into sterilized jars. Process for 5 minutes.,37317
"Slice asparagus spears lengthwise into 1/2 inch thick slices. In a large skillet over medium heat, saute asparagus in oil for about 5 minutes or until asparagus is tender-crisp. Add cremini mushroomssaute for about 10 minutes or until mushrooms are tender. Season with salt and pepper. Meanwhile, place chicken breasts between plastic wrappound breasts with meat mallet or rolling pin until chicken is about 1/2 inch thick. Sprinkle with seasoned salt. Place chicken in a large skillet over medium heatcook for about 10 minutes on each side or until chicken is no longer pink in center. Slice chicken into strips. Place asparagus on a plate or in a serving bowltop with mushrooms, chicken strips, and remaining asparagus. Sprinkle with chives.",135958
"Dice steaks into 2-inch cubes. Brown with salt and pepper. Add mushrooms and cook until tender. Drain fat. Stir together flour and salt. Add to mushroom mixture. Cook for 2 minutes. Add butter. Add consomme, vinegar, sour cream. Heat through. Serve with rice.",464216
In a food processor or blender combine flour and salt and pulse several times. With the processor running add yogurt and water and process until the dough forms a ball and then breaks apart. Turn the dough out onto a lightly floured surface and knead a few times until smooth and elastic (about 5 minutes). Place in a lightly greased bowl and refrigerate until firm (1 hour). Roll out dough on a well floured surface to the size of a large pizza crust and then cut into pie shape.,446056
Preheat oven to 375 F. Place chicken in a shallow baking dish. Pour margarine over chicken. Sprinkle with Bisquick. Add Italian seasoning and blend. Bake 25-30 minutes. Flip chicken over and bake 20 more minutes. Bake 5 more minutes until juices run clear. Sprinkle with parmesan cheese and broil for 2 minutes.,147911
"Coat steamer insert of steamer basket with cooking spray and place over 4-5 cups of boiling water in a saucepan. Add cabbage and onioncover and steam until cabbage is tender-crisp and onion is translucent and tender, about 8 minutes. Add haddock fillets and cook until tender and opaque throughout, about 5 minutes longer. Remove steamer insert and set aside. Mash tomatoes with a fork or back of a spoon until chunkyseason with salt and pepper. To serve, place haddock on each plate and top with tomatoes and cabbagesprinkle with cheddar cheese and serve.",166349
"Pour oil into a pan and heat over medium heat. Add garlic, bay leaves and chillies and cook for about 1 minute. Add prawns and stir for 2 minutes. Add the salt and pepper and cook for another 1 minute. Transfer prawns and their juices to a platter. Sprinkle the cooking oil on the prawns.",61573
Cut potatoes in half. Put in a microwave safe dish. Dot the potatoes with butter. Sprinkle with salt & pepper. Microwave for 8 minutes. Let stand for 2 minutes before serving.,164837
"Slice the portabella mushroom caps in half and clean the stem of the mushroom. Heat the olive oil in a pan with the garlic and onion and cook until softened, about 10 minutes. Remove garlic and onion from pan and set aside for garnish. Add the wine to the pan and cook for about one minute. Remove the pan from heat and allow it to cool slightly. When cool enough to handle, slice the mushrooms and set aside for garnish. Add the mushrooms and onion to the pan and cook until the mushroom juices evaporate, about 10 minutes. Remove from the pan and set aside for garnish. Spoon some of the mushroom mixture on top of the hamburger and place the american cheese on top. Put the burger on the grill and cook until desired temperature. Remove from grill and place on bun with lettuce and onion and serve with mushrooms as garnish.",95876
"Preheat oven to 400 degrees F. Combine butter, garlic and rosemary in small bowl. Rub mixture all over chickens inside and out. Place potatoes in shallow 2 qt. baking pan. Pour white wine over potatoes. Add chickens to pan and drizzle over any remaining butter mixture. Place in oven and roast 45 minutes. Remove chickens from pan and place on serving platter. Cover and keep warm. Add potatoes to oven and roast 20 more minutes or until tender. Increase oven temperature to 425 degrees F. Coat pan with nonstick cooking spray. Heat pan over medium-high heat. Add lemon halves to pan and cook 2 minutes. Remove pan from heat and add potatoes. Add chickens back to pan. Sprinkle with salt and pepper. Bake 10 to 15 minutes or until potatoes are tender. Serve chicken and potatoes with green beans.",104480
