response,target_recipe
Toast fruit and glace fruit in a pan over low heat until hot and dried out. Dissolve port wine in hot water and add to fruit mixture. Blend all together in a blender until smooth and well blended. Cool in refrigerator for 1 hour. Roll in portions of cream cheese and cheddar cheese. Dust with poppy seeds and chill again. Serve with crackers or toast triangles.,77672
"Combine salt, beer, lemon juice, honey, and mustard. Place ribs in a shallow dish and pour marinade over them. Cover and refrigerate 24 hours. When ready to grill ribs, preheat the grill to medium. Remove ribs from the marinade and place them on the grill rack. Grill for 30 minutes and turn ribs over. Grill for an additional 30 minutes. Serve hot.",195843
Lightly crumbed each fish fillet. Place into greased dish. Spoon over pasta sauce. Sprinkle over the parmesan. Bake for 15-20 minutes. Serve with salad.,229623
"Wash and trim beans. Blanch green beans in boiling water for 2 minutes or until bright green but still crisp. Immediately plunge them into cold water and drain. Combine green beans with feta cheese, dill, sweet onion, lemon zest, and pepper in a medium bowl. Whisk lemon juice with olive oil. Drizzle over saladtoss. Cover and refrigerate.",381088
"Heat olive oil in skillet. Add chicken and cook 2 minutes on each side. Remove chicken from skillet and set aside. Add onion, mushrooms and bell pepper to skillet. Cook until onions are tender and vegetables are browned. Add garlic and cook 30 seconds more. Add chicken back to skillet and pour in dijon mustard and 1 tablespoon of sour cream. Cook until heated through. Top with remaining sour cream and parmesan cheese and serve immediately.",304085
"Heat 1 tablespoon oil in a large heavy skillet over medium-high heat. Add onion and cook, stirring frequently, until softened, 4 to 5 minutes. Add butter and stir until melted. Stir in kosher salt, corn, rosemary, and turmeric and cook for 1 minute more. Add 1 cup water and bring to a boil. Reduce heat to medium-low, cover, and simmer until corn is tender, 10 to 15 minutes. Cut the kernels from the cobs and return to the pan. Add cornmeal and remaining 1/2 cup water. Cover and cook until thickened, 10 to 15 minutes more. Stir in cream and season to taste with black pepper.",106870
Combine all ingredients in a food processor and blend to a paste. Spread on fish fillets and broil in a preheated oven until done. Serve with rice.,166560
"Cook pasta noodles according to package instructions. Meanwhile, heat oil in a large nonstick skillet over medium heat. Add onion and cook until tender, about 3 minutes. Stir in soup mix and mustard. Stir well to combine. Add chicken to pan. Cook until no longer pink in center. Stir in broccoli and red bell pepper. Simmer for 3 to 5 minutes. Drain pasta. Serve hot over chicken mixture. Sprinkle with parsley, if desired.",233939
"Marinate chicken in buttermilk for 24 hours. Dip chicken in egg substitute, then in hot sauce. Add 1/2 cup corn flakes and 1/4 cup parmesan to chicken. Roll in mixture and place in greased 9x13 pan. Bake at 350 degrees for 1 hour. Baste every 15 minutes. Sprinkle with oregano.",267096
"Peel sweet potatoes and cut in half lengthwise. Place cut side down in a 9x13 inch baking pan. Bake at 400 degrees 25-30 minutes or until potatoes are tender. When cooked, mash potatoes with a potato masher. Add pie filling and mix well. Spread onto potatoes. Combine cranberry sauce and apricot preserves. Spoon over sweet potato mixture. Bake at 400 degrees 5-10 minutes longer or until heated through. Serve with orange marmalade.",249020
"Cook pasta according to directions. While pasta is cooking, saute onion and garlic in olive oil until soft. Add tuna and cook until thoroughly heated. In a 9×13 baking dish, layer spaghetti noodles, tuna mixture and cheddar cheese. Top with parmesan and bake at 350 for 20 minutes. Uncover and bake for 5 more minutes to brown topping. Let stand for 5 minutes before serving. Serves 4.",288017
"In a medium bowl, mix the dry ingredients together and set aside. In a small bowl, mix the eggnog and rum. Heat the butter in a small saucepan over low heat and melt completely. Add the eggnog mixture and bring to a boil. Cook and stir until the mixture is thickened. Remove from heat and cool slightly. Fold the rum-eggnog mixture into the dry mixture just until combined. Fold in the egg just until combined. Spoon the batter into paper lined muffin cups and bake for 18-20 minutes in a preheated 400f oven. Let cool for a few minutes in the muffin tins and then remove from the cups. Dust with nutmeg and serve warm or at room temperature.",80207
Toss berries in liqueur and let stand for 15 minutes. Melt chocolate and cream over low heat until smooth. Add strawberries and serve.,304906
"In a small bowl combine all the salsa ingredients and set aside. In a large skillet over medium-high heat, add the olive oil and swirl to coat. Season the mahi mahi fillets with salt and pepper and place the fillets into the skillet. Cook the mahi mahi fillets for 3 minutes on each side. The fillets should be cooked through and slightly brown on the outside. Serve the mahi mahi fillets topped with the blood orange avocado and red onion salsa.",114052
"Combine flour, baking soda and salt. Set aside. Cream butter and sugar together. Add eggs and vanilla. Add flour mixture. Add walnuts and mix. Form into 1"" balls. Roll in granulated sugar. Place on ungreased cookie sheets. Bake at 350 for 8 minutes.",223984
"Slice cabbage. Melt butter in large skillet over medium heat. Add cabbage and onion. Cook 5 to 10 minutes, stirring occasionally, until tender. Add vinegar. Stir until liquid is almost absorbed by cabbage mixture. Stir in sugar, clove, and red wine. Add flour and water. Cook and stir until mixture thickens and boils. Cook and stir for about 1 minute more. Stir in parsley.",56320
Puree strawberries in food processor. In medium bowl beat yogurt with sugar until smooth. Add strawberry puree and orange juicewhisk to combine. Beat whipping cream until stiff peaks form. Fold into yogurt mixturefold in cointreau. Chill. Garnish with strawberry.,122490
"Preheat oven to 350 degrees F (175 degrees C). Grease bottom and sides of 9×13 inch pan.In a large bowl cream together the butter and sugar until light and fluffy. Beat in the egg and vanilla extract until smooth. In another bowl, combine the flour, baking soda and salt. Gradually add to the creamed mixture and beat until well blended. Spread into prepared pan. Bake for 15 minutes in the preheated oven. Remove from oven and sprinkle the cereal over the hot cake. Press down with the back of a spoon and spread evenly. Sprinkle the chocolate chips on top. Bake for an additional 15 minutes in the preheated oven until the edges are lightly browned and the cereal is golden brown. Remove from the oven and let cool for about 2 hours in the pan before cutting into squares and serving.",106629
"In a medium bowl, beat together cream cheese and onions until well blended. Stir in pineapple and pecans and remaining ingredients until blended. Shape into ball and refrigerate several hours or overnight. Serve with crackers.",4799
"Preheat oven to 350 degrees F. In medium bowl combine flour and cocoa powder. Set aside. In large bowl combine sugar and corn syrup with an electric mixer at medium speed for 2 minutes. Add egg whites and beat at high speed for 2 minutes. Reduce mixer speed to low and add flour mixture in 3 additions alternately with the milk in 2 additions, beating well after each addition. Stir in vanilla. Spoon dough by teaspoonfuls 2 inches apart onto ungreased baking sheet. Flatten each spoonful with your thumb and make an indentation with your finger. Bake for 10 minutes or until set. Cool for 1 minute and remove to wire rack. Let cool completely. Makes about 48 cookies.",30826
Place all ingredients into blender and blend until slushy. Serve with a straw and enjoy!,171777
"In skillet, heat oil over medium heatsauté onion 5 minutes or until softened and golden, stirring often. In large nonaluminum saucepan or Dutch oven, combine all remaining ingredients except sausage. Bring to a boilcover, reduce heat to low, and simmer 20 minutes or until sauce thickens. Cool completely. Cut kielbasa into 1/2-inch-thick slicesplace half of slices in prepared pan. Pour half of sauce over slicescover with remaining slices and remaining sauce. Bake uncovered at 350° for 1 hour or until kielbasa is no longer pink. Serve with mashed potatoes or rice.",83751
"Mix pumpkin, milk, sugar and salt. Beat in eggs. Spread in greased 13x9 pan. Sprinkle with pecans. Mix cake mix with margarine. Spread over pecans. Bake at 350 for 1 hour. Spread with whipped topping. Sprinkle with pecans. Serves 12.",141045
"Peel and core the cabbage. Cut it in quarters and slice very thin. Combine cabbage, carrots, and green onions in bowl. Stir in vinegar and sugar. Taste and add more vinegar and sugar to your liking. Chill. Stir in the Miracle Whip and serve.",307407
"Preheat oven to 350 degrees. In a 2-quart casserole, combine chicken, butter, mixed vegetables and seasonings. Pour half of soup over chicken mixture. In a large bowl, combine pasta shells, remaining soup and 1 cup of milk. Pour half of pasta mixture over chicken mixture. Top with french fried onions. Pour remaining milk over onions. Bake uncovered for 45 minutes or until pasta is tender.",105052
"Preheat oven to 375 degrees F. Wash and poke potatoes all over with a fork. Bake in the preheated oven for 1 hour, or until potatoes are tender. Allow to cool for 5 minutes. Cut open and top with ranch dressing, sour cream, bacon bits and cheese. Sprinkle with green onions.",105410
