response,target_recipe
"Bake potatos till soft, remove skins, mash to desired consistency. In sauce pan, bring water to boil and add bouillon cubes. After 1 minute, add sour cream and cheese until melted. Add mashed potatos and mix well. Cook for another 5 minutes stirring constantly. Add bacon bits. Serve garnished with green onions or bacon bits if desired.",129621
"Heat oil in medium pot over medium heat. Cook onion and green peppers 5 minutes or until tender. Add garliccook 1 minute more. Stir in water and tomato paste. Add basil, oregano, and parsleystir until blended. Simmer 5 minutes. Serve with pizza.",133906
"Preheat the oven to 350f. Grease muffin pan. Cream together brown sugar and butter until light and fluffy. Beat in egg, bananas, and vanilla. Combine the dry ingredients in another bowl and stir into the banana mixture. Spoon the batter into the muffin cups, filling them to almost overflowing. Bake for 25 minutes or until the muffins are golden brown.",352810
"Preheat grill to medium-high. Remove the seeds and ribs from the sweet bell peppers. Set aside. In a medium-sized saucepan, combine the garlic and oil and heat over medium-high heat until the mixture starts to sizzle. Add the basil pesto and heat through. Remove from the heat and set aside to cool. Combine the mozzarella and pesto sauce in a small bowl. Stuff the bell peppers with the mozzarella mixture. Place the stuffed bell peppers on the grill and cook for 5 to 7 minutes or until the bell peppers start to turn a darker color. Serve immediately.
Name: Spinach Basil Pesto
Ingredients: Spinach leaves, Basil leaves, Pine nuts, Garlic clove, Olive oil, Parmesan cheese, Salt, Fresh ground Black pepper
Preparation:Combine spinach, Basil, Pine nuts and Garlic in a Food Processor. Pulse for a few seconds. With the machine running, add Olive Oil. Process until mixture is creamy. This",289416
"In a medium saucepan combine the oil, seasoning, rosemary, orange marmalade, vinegar, and stock. Bring to a boil. Add the thighs, reduce heat to medium-low, cover partially, and simmer until the thighs are just cooked through (the meat should be firm to the touch), 15-20 minutes. Meanwhile, in a large saute pan over medium-low heat, heat 1 tablespoon of oil. Add the scallions and season with salt. Cook until the scallions are tender, about 2-3 minutes. Add the arugula to the pan and cook until just wilted. In a medium bowl combine the scallion-arugula mixture with the dressing from the saucepan. Toss to coat well. Slice the thighs into bite-size pieces. Add to the scallion-arugula mixture. Toss to coat well. Serve immediately.",394472
"Bring boiling water to room temperature. Add oil, salt and pepper to matzo meal and stir until well combined. Beat eggs with water. Add to matzo meal and stir until well combined. Use to fill gefilte fish balls.",364071
"Squeeze the juice from lemons, limes and oranges. Reserving one lemon for garnish. Pour into a gallon container. Add water and sugar. Mix well. Chill. Garnish with lemon slices.",370846
"Combine pasta, tomatoes, olives, bell pepper, onion and feta cheese in a large bowl. Pour the olive oil and rice wine vinegar over the pasta mixture and toss to coat. Sprinkle with basil. Season with salt and pepper. Serve chilled.",389031
"Sift together dry ingredients. Cream together the butter and sugar and add the eggs one by one beating well after each addition. Beat in the dry ingredients and milk and the rice with the last addition of milk. Leave to stand for 15 minutes and then beat again before cooking.
",424944
"Combine first 4 ingredients in a slow cooker. Sprinkle thighs with remaining spices and arrange in slow cooker. Cover with sauce mixture. Cook on low for 7-8 hours or on high for 3-4 hours. Remove from slow cooker, slice and serve with remaining sauce on top.",417137
Preheat oven to 200 degrees celcius. Blend flour and eggs until smooth and add water and mix until the dough forms. Knead until smooth and place into round shapes and press the shapes on the tray. Bake for about 20 minutes until done. Serve warm.,139971
"Cook pasta according to package directions. Meanwhile, cut sausage into bite-size pieces. In a large skillet cook sausage and peppers over med-high heat until sausage is brown. Drain off fat. Add broth & pepper to skillet. Bring to a boil. Reduce heat and simmer uncovered for 5 minutes. Remove from heat. Drain pasta and toss with sausage mixture.",18515
Heat oil. Add onion and garlic. Sauté until onion is translucent. Add salami. Cook until salami is crumbled. Add tomatoes. Season with red pepper flakes. Let simmer for 20 minutes. Spoon sauce into a baking dish. Sprinkle breadcrumbs on top. Drizzle with olive oil. Sprinkle with basil and top with parmesan cheese. Bake at 350 for 20 minutes. Serve over cooked pasta.,20903
"In a large skillet over medium high heat, heat 2 tbs of oil. Add eggplant and onion. Cook for 3-5 minutes until eggplant is tender. Add garbanzo beans and ground cumin. Cook for an additional 2-3 minutes. Add 1/2 cup of water and bring to a boil. Reduce heat and simmer for 5-7 minutes. Add lemon juice and fresh mint. Remove from heat. In a small bowl, combine remaining 1 tbs of oil with lemon juice and salt and pepper. Toss with feta cheese and set aside. Assemble sandwiches. Layer bottom with eggplant mixture. Top with lettuce leaves and feta cheese. Drizzle with dressing. Wrap sandwich in a pita and serve.",111886
"Cube the italian bread and spread out on a cookie sheet. In a saute pan over medium heat, heat the oil and garlic. When the garlic is golden and fragrant add the cubed italian bread. Add the parmesan. Stir until the cubes are evenly coated. Bake at 350 degrees for about 15 minutes. Watch for browning. If you like them really crisp, bake a bit longer. Turn off the heat and add the kosher salt. Stir until the cubes are evenly coated. Serve warm or at room temperature. These are really good with chicken soup. I like them with tomato soup. I will be making these for Thanksgiving this year. I will be serving them with the turkey and mashed potatoes. Yummy.",496107
"Toss fennel in 3/4 teaspoon salt and 3/4 teaspoon pepper in small bowl. Heat oil in large saucepan over medium-high heat. Add fennelcook 6 minutes or until lightly browned, stirring occasionally. Stir in chicken stock, bring to boil. Reduce heat to lowcover and simmer for 15 minutes or until tender. Stir in mint saucecook 2 minutes or until heated through. Remove from heatstir in 1/8 teaspoon pepper and mint sprigs. Transfer to serving bowl. Serve warm or at room temperature. Makes 4 servings.",55632
"Mix together everything except cornflakes. Form into a square about the size of your palm. Dust with cornflakes and bake at 350 for about 20 minutes. Serves 4.
This is a quick and easy recipe for potato cakes. The cakes are easy to make and can be served with many different toppings.
You can use any kind of cheese you like. I use a sharp cheddar. You can also use any kind of topping. I used a topping of sour cream, chives and bacon bits.
In a large bowl, combine the mashed potatoes, egg, cheese and bacon. Shape mixture into 8 patties. Roll in bread crumbs. Place on broiler pan. Broil for 10 minutes or until delicately browned.
If you like this recipe you might like to try this one as well.
I have some great news. You will be getting a FREE cookbook from me. The cookbook is called Easy Everyday Cooking. It contains over 150 recipes and there is even a recipe for potato",279887
Spread cream cheese on toast or crackers. Sprinkle onions on top. Then sprinkle jack cheese on top of that. Drizzle mustard on top of that. Then sprinkle on top of that. Cut apple into slices and place on top of that. Garnish with chives and sprinkle with nuts on top of that.,63197
"Cut the tofu in half lengthwise and then slice into 1/2 inch wide strips. Whisk together the egg and chili sauce in a shallow bowl. In another bowl combine the panko with the oil and salt. Dip the tofu strips into the egg mixture and then coat with the panko mixture, pressing the panko into the egg coated strips. Heat oil in a frying pan over medium heat. Add the panko coated strips and fry until golden brown 3-5 minutes on each side. Drain on paper towels. Serve with soy sauce.
I'm sure there's a better way to say it... but... I'm in love with this site!! I've been searching for vegan recipes for a while now, and this site has everything I need! I just made the recipe for the panko tofu, and I'm going to go eat it right now.",179585
"Cook vegetables according to package directions. In 2-quart casserole, melt butter over low heat. Add vegetables. Stir in sour cream, soup, cheese and cracker crumbs. Bake at 350° for 20 minutes. Serve hot. Makes 4 servings.",267353
"Cook penne according to directions on package. When done add broccoli florets for 1 minute. Drain well. Add olive oil. Mix in walnuts, blue cheese and lemon. Salt and pepper to taste. Serve warm.",340397
"In large saucepan, combine 1/2 cup water and 1/2 cup vinegar to boil. Add 3 to 4 pounds of small red potatoes and boil until tender when pierced with a fork (about 20 minutes). Drain and let cool slightly. In a large bowl, combine the cooked potatoes, diced celery, corn niblets and scallions. Add the Rotel tomatoes and chilies and the bacon, if using. Toss to combine. In a separate bowl, whisk together the mayonnaise, mustard and enough of the remaining vinegar to reach desired consistency. Add the spices and toss with the potato mixture. Season to taste with salt and pepper. Cover and refrigerate for at least an hour before serving. You can substitute green chilies for the Rotel tomatoes and chilies.",463567
