response,target_recipe
"Sift together 2 cups of flour, 1 tsp. of salt and 1 tsp of baking soda in a large bowl. Cut in 1 cup of butter and 1 cup of sugar until mixture resembles coarse crumbs. Add 1 cup of boiling water to mixture and stir until dough forms. Remove dough from bowl and shape into a round loaf on a well-greased cookie sheet or in a large cast iron skillet. Bake at 400 degrees for 45 to 50 minutes until golden brown and crusty on top. Cool in pan on a rack for 5 minutes then turn out on a rack to cool completely. Beat 1/3 cup of boiling water, 1 tsp of vanilla and 1 1/2 cups of confectioners sugar together until smooth. Spread half the frosting on top of the cooled loaf and sprinkle with 1/2 cup of chopped walnuts or pecans and 1 cup of chopped dates or dried fruit of choice. Spread remaining frosting over top of loaf and spr",35475
"Preheat oven to gas mark 3 (170c/150c fan). In a large bowl, mix the flour with the cocoa and baking powder. In a saucepan, melt the butter and sugar together then stir in the weetabix, milk and vanilla extract. Allow to cool a little before adding to the flour mixture and stirring to form a soft dough. Put onto a lightly oiled tray and bake for 25 minutes. Allow to cool on the tray for five minutes before removing to a wire rack to cool completely.
I have not tried it yet, but it sounds delicious and I will certainly try it soon!
I just wanted to thank you for sharing these recipes. I'm not much of a cook, but I have to tell you that I have had great success with your recipes for low carb brownies (I use the same recipe for regular brownies and low carb brownies) and your low carb oatmeal cookies.
Thanks again for all the work you put into this site and for sharing the recipes with everyone for free!
I've tried most reci",158189
"Melt butter in saucepan, add the brown sugar and allow to cook for 1-2 minutes. Add the juice concentrate and the mandarin orange pieces and heat through. Add salt and pour over the baby carrots and mix well. Serve hot.
100% All natural food - No preservatives - No chemicals - No additives - No colorings - No sugar - No corn syrup - No salt - No msg - No nothing bad - just the good stuff - all natural.
We're a family business and our family's health and nutrition is very important to us! We believe in offering all natural healthy products. We also believe in offering them at reasonable prices so they're accessible to more people! We have a great line of healthy food products for you and your family to enjoy. Our food is 100% all natural and we're very proud of that!
We have a great line of healthy food products for you and your family to enjoy! Our food is 100% all natural and we're very proud of that! Our product line is growing and we're always working on new products! Check back often",157670
"In a large skillet over medium-high heat, saute onion in 1 teaspoon olive oil until just softened about 3 minutes. Add garlic and saute another 1 minute. Add peppers and saute another 2 minutes or until slightly softened. Add broth, Sazon Goya, oregano, and beansbring to a boil. Reduce heat to low and simmer 30 minutes or until thickened. Season with salt and pepper to taste. Ladle into serving bowls and top with cilantro and tomato.",343785
Combine the spices in a plastic bag. Add the meat. Close the bag and shake well. Place the beef in the crockpot. Add the peppers and the liquid. Cook on low for 8 hours.,62180
"Bring broth to a boil in a saucepan. Stir in saffron and cook 1 minute. Add orzo. Cook over medium heat, stirring frequently for 10 minutes or until tender. Add oil. Toss. Sprinkle parsley over. Season with salt and pepper. In a large skillet over medium heat, cook shrimp in oil, 3 minutes on each side. Add broth, parsley, lemon slices, salt, pepper. Cook 5 minutes. Serve over orzo. Garnish with more parsley.",234375
"Boil water in a medium-size pot and add the carrots, cover and simmer for 10 minutes, until tender-crisp. Drain, reserving 2 tablespoons of the cooking liquid. Melt the butter in a saucepan over medium-low heat, add the reserved cooking liquid, the chicken broth, parsley and dill seed, bring to a boil and remove from the heat. Combine the hot liquid with the cooked carrots in a serving bowl. Sprinkle with lemon juice.",491010
"Combine ketchup, vinegar, brown sugar, mustard and worcestershire in a saucepan and bring to a boil. Set aside to cool and thicken while preparing the rest of the meal. Trim fat from roast and cut in half lengthwise to make two thin roasts. Combine the remaining marinade ingredients in a large ziploc bag and add the roasts. Seal bag and marinate in refrigerator at least 4 hours and up to 24 hours. Remove roasts from marinade and add to slow cooker. Add the marinade to the slow cooker and cover with water. Cook roasts on low for 6 to 8 hours. Remove roasts and slice thinly across the grain. Serve on hot dog rolls with a dollop of barbecue sauce from the slow cooker and some shredded cabbage. Serve additional barbecue sauce for dipping. Serve with your favorite salad.
My husband loves this recipe! He is in the military and I sent it to him so he could make it for his friends at the barracks. Thank you!
",69140
Boil spaghetti according to package directions. Drain and set aside. Heat the vegetable oil in a large skillet over medium-high heat. Add the garlic and crushed red pepper flakes. Cook stirring for about 1 minute. Add the spaghetti and toss to heat through. Mix in the soy sauce and season with pepper. Add the green onion and toss. Serve immediately.,355621
"Preheat oven to 375 degrees F (190 degrees C). Grease a 9x13 inch baking dish. Melt butter in a double-boiler over hot water. Stir in chocolate until meltedremove from heat and cool slightly. Beat together eggs and sugar in a large bowl. Add cooled chocolate mixture and beat until well blended. In a small bowl, stir together flour, baking powder and saltset aside. Beat in flour mixture alternately with milk to egg mixture until smooth. Stir in Kahluapour into prepared baking dish. Bake in the preheated oven for 20 minutes.",252479
Fry sliced potatoes in hot oil until golden brown. Sprinkle curds over top. Pour beef gravy over all. Serve immediately.,113388
Preheat oven to 350 degrees F. Lightly grease baking sheets. In a large bowl with an electric mixer beat the butter until very creamy. Add the sugars and beat until very well blended. Beat in the eggs and the vanilla. Reduce the speed to low and add the flour and the baking powder. Beat just until the dough comes together. Stir in the chocolate chunks. Drop the dough by rounded tablespoons 2 inches apart onto the prepared baking sheets. Bake 12 to 15 minutes until the edges are just set. Let cool for 1 minute on the pan then transfer to a wire rack to cool completely. Refrigerate for 1 to 2 hours before serving. Store in an airtight container at room temperature for up to 3 days.,363421
Soak the beans overnight. Cook the next morning in a large pot of boiling water. Drain the beans. Combine the beans with the lard. Add the water. Cook over medium heat. Add the salt. Cook until tender.,474554
"Combine margarine, brown sugar and flour in saucepan over low heat. Stir constantly until smooth and well blended. Add white sugar and light corn syrup, stirring constantly until well blended and smooth. Add peanut butter chips and chunky peanut buttercook and stir until mixture is bubbly and smooth. Add corn flakes and stir until blended. Drop by heaping teaspoonfuls onto ungreased cookie sheet. Let cool completelyabout 1 hour. Store in airtight container. Makes 4 1/2 dozen.",15007
"In a large saucepan combine tomato sauce, paste, water and garlic salt. Stirring well. Heat over medium heat until it begins to boil. Reduce heat to low and simmer for 20-30 minutes. Stirring occasionally. Add sugar and salt. Bring to a boil and cook for 1 minute. Remove from heat and stir in milk. Serve immediately.",471735
Place tomatoes in large mixing bowl. Add vodka and celery salttoss to combine well. Place in glass bowl and refrigerate until ready to serve. Before serving sprinkle with lemon pepper seasoning to taste.,77266
"In a large pot, brown the ground beef with the onions. Add enough cold water to cover the meat. Add oil, tomatoes, green bananas, uncooked rice, and season with salt and pepper. Simmer for 20-30 minutes or until the rice is cooked. Serve with cooked rice.",468010
"Preheat broiler. In large bowl mix together lime juice, chicken powder, cayenne pepper, and salt. Add chicken and marinate at least 30 minutes. On each of 12 skewers thread 2 pieces of chicken and 2 wedges of mango. Broil 3 inches from heat 3-5 minutes per side or until juices run clear. Serve warm or at room temperature.",310743
"Preheat oven to 350f. Cut the loaf on a diagonal into 1 inch wide pieces. Spread 1/2 the cream cheese on each slice. Add the remaining cream cheese and stir well. Dip each piece of bread into the mixture. Place on a baking sheet. Sprinkle with bacon bits. Bake for 10 minutes or until the cheese is melted. Remove from oven. Sprinkle with cheese. Serve immediately.
I'd like to make the cheesy jalapeno popper pull apart bread. I have a round loaf. What would be the best way to cut it?
Cut the loaf on a diagonal into 1 inch wide pieces.",474825
Boil cauliflower until tender. Remove from water and add mushrooms. Saute with butter until browned. Add onions and green pepper. Cook until tender. Add heavy cream and continue cooking until thickened. Remove from heat. Add cheese and scotch. Season with nutmeg and salt and pepper. Stir in oatmeal. Divide into 4 buttered casserole dishes. Bake at 350 degrees for 30 minutes. Garnish with mixed nuts.,324002
