response,target_recipe
"Cook macaroni in boiling water for 8 to 10 minutes or until tenderdrain. In small bowl, combine mayonnaise, chili powder and marinara saucestir until well mixed. In large bowl, combine macaroni, celery, onion, olives and sweet pickle relishstir in mayonnaise mixture. Cover and refrigerate until serving time. Garnish with parsley just before serving. Yield 12 servings.",34393
Heat a wok or large non-stick skillet over medium heat. Add the oil. Add the garlic and stir-fry until it is lightly browned and fragrant. Add the bok choy and stir-fry until it is just wilted and bright green. Add the mushrooms and stir-fry for 30 seconds. Add the sugar and stir-fry until the sugar begins to melt and the bok choy is completely wilted. Add the chicken stock and fish sauce. Continue to stir-fry until the bok choy is soft and the liquid has evaporated. Serve hot.,89832
"Preheat a large saute pan over medium-high heat. Season the shrimp with salt and pepper. Add the olive oil to the pan. When the oil is hot, add the shrimp. Sear for 2-3 minutes on each side. Remove the shrimp from the pan. Squeeze the juice of two lemon wedges into the pan. Add the remaining lemon wedges. Let the pan sit for 1 minute to pick up the lemon flavor. Serve the shrimp with the lemon-infused pan juices. Garnish with fresh lemon wedges.",68463
"Preheat oven to 350 degrees. In a large bowl combine carrots and 1 tsp tarragon. Melt butter in a large skillet over medium heat. Add onion and cook until softened. Add carrots, crushed pineapple, brown sugar, honey, remaining tarragon and salt. Cover. Bake uncovered for 30 minutes.",166400
"Preheat oven to 350 degrees F. Mix dry cornbread mix, milk and eggs together in a medium bowl. Stir in onion and cream-style corn. Fold in cheddar cheese, green chilies and pimientos. Spray 9-inch square pan with salad oil. Pour in batter. Bake 35 minutes or until toothpick inserted in center comes out clean. Cool in pan 5 minutes. Remove from pan and cut into 4 squares. Serve warm. Makes 4 servings.",12246
"Place evaporated milk and sugar in a heavy bottom saucepan. Stir over medium-high heat until boiling. Boil gently for 5 minutes without stirring. Remove from heat. Stir in vanilla extract. Let cool to lukewarm. Beat in water until smooth and thickened. Stir in golden syrup, butter and glucose until blended. Pour into a greased 12 x 15 x 1 inch baking pan. Chill until firm. Cut into 24 squares. Store in an airtight container in refrigerator.",368778
Add all ingredients except the shrimp into a large pot over high heat. Bring the mixture up to a boil and then reduce the heat to medium low for about 10 minutes until the shrimp are pink and firm when poked in the center. Remove the pot from the heat and let cool for 10 minutes before serving. Serve the shrimp on a bed of rice or in a corn tortilla taco.,345744
"In a soup pot, heat oil over medium heat. Add onion and cook until translucent. Add garlic and cook until soft. Stir in carrots, celery and bouillon granules. Cook for 10 minutes or until vegetables are soft. Stir in cumin and enough water to cover. Bring to a boil. Reduce heat and simmer for 20 minutes. Cool slightly. Puree soup until smooth. Stir in ground almonds. Season with pepper. Serve hot with a sprinkle of fresh parsley. Serves 4.",275886
"Combine scallions, garlic, paprika, salt and pepper. Melt the butter. Place scallops in a single layer in a shallow baking dish. Top with the garlic mixture. Broil 3 minutes per side or until scallops are cooked through. Sprinkle with bread crumbs. Broil until lightly browned.",32732
"In a large bowl, combine whole wheat flour, baking powder and saltwhisk together egg whites, milk and honey. Combine all ingredients and stir until smooth. Fill muffin cups 3/4 full and bake in a 350 degree oven for 20 minutes or until done. Makes 12 muffins.",62769
In a saucepan melt butter and saute the onion until translucent. Stir in flour and cook for a few seconds. Add the milk slowly and stir until thickened. Add the crushed tomatoes and cook for a few minutes. Add the herbs and season with salt and pepper to taste. Serve hot garnished with fresh basil leaves.,391129
"Preheat oven to 425 degrees F. Line a baking sheet with nonstick cooking spray. Cut the tortillas into wedges. Combine the salt, chili powder and lime juice in a plastic bag. Add the tortilla wedges and shake until they are well coated. Spread the tortilla wedges out on the baking sheet. Bake for 15 minutes. Serve with salsa.",241546
"Beat eggs and sugar together in a bowl until fluffy. Beat in the mascarpone and rum. In another bowl, beat the cream until stiff. Fold the mascarpone mixture into the cream. Place about one third of the cream mixture in the bottom of a 9-by-13-inch glass baking dish. Place a layer of soaked ladyfingers on top. Sprinkle with about half the cocoa. Repeat the layering. Cover and refrigerate overnight. Before serving, sprinkle the top lightly with cocoa and dust with cocoa. Serves 10-12.",13548
"Heat oil in a medium size soup pot. Saute onions and garlic over medium heat until onions are soft. Add carrots and cook for 2 minutes. Add lentils and cook for 5 minutes, stirring constantly to prevent lentils from sticking together. Add V-8 juice and water and bring the mixture to a boil. Lower heat and let simmer for 30 minutes or until lentils are soft. Season with chili powder and cumin. Add oregano and let stand for 5 minutes before serving. Serve with fresh cornbread or whole wheat crackers and a side of sour cream and sliced avocado.",218033
"Preheat oven to 375. Place 1/2 cup cereal in a shallow bowl. Beat egg whites until stiff. Beat egg yolks. Dip chicken pieces in egg whites, then in cereal. Melt 1 tablespoon butter in skillet. Brown chicken on both sides. Place in baking dish. Combine 2 tablespoons butter and garlic salt. Spread over chicken. Bake 35 minutes. Meanwhile mix 1 cup cereal with 1/2 cup water. Stir in 1/2 cup of the sauce. Spread over chicken. Bake 10 minutes more.",67420
"In a 1 1/2-quart casserole, combine the rice, vermicelli, butter, chicken broth, salt and pepper. Cover with lid and simmer about 20 minutes, stirring occasionally, until the vermicelli is tender. Serves 6 to 8.",236938
"Bring stock to a boil in a large saucepan over medium heat. Stir in millet and cook, stirring frequently, 30 minutes or until millet is tender. Add scallions and onioncook 1 minute. Stir in tomato pastecook 1 minute, stirring frequently. Stir in frozen vegetablescook 5 minutes or until heated through. Stir in parsley. Season with salt and pepper. Makes 6 servings.",158654
Melt marshmallows and butter in a double boiler or in a heavy-bottomed saucepan over low heat. Remove from heat. Stir in sugar and water until well blended. Beat in vanilla. Pour mixture onto wax paper or a silicon mat. Let set for 2 hours or until firm. Remove from mat or paper. Break into small pieces. Roll into balls. Roll in pecans. Store in an airtight container.,107348
"Cook macaroni according to package directions. Drain. In a large saucepan, melt Velveeta over low heat. Add milk and old cheddar cheese. Stir until well blended. Add macaroni noodles and cream cheese. Stir until well blended. Season to taste with salt and pepper. Pour into greased casserole dish and bake at 350 for one hour. Cool for five minutes before serving.",187834
Heat oil in large saute pan over medium heat. Add garlic and red pepper flakes. Cook 1 minute. Add potato wedges. Toss to coat. Cook 5 minutes or until browned. Sprinkle with kosher salt. Serve immediately.,111042
In large bowl combine sour cream and cream cheese. Beat until smooth. Blend in worcestershire sauce. Add garlic and mix well. Stir in dry onion soup mix. Spread evenly into 1-quart freezer container. Cover and freeze. Remove from freezer 15 minutes before serving. Thaw. Spread onto crackers or vegetables. Garnish with cheddar cheese and tabasco sauce. Makes 8 servings.,274763
"In a large skillet over medium heat, cook onion, ginger and garlic until tender, about 10 minutes. Add tomatoes and cook until softened. Add bacon and cook until crisp. Season with salt and pepper. Serve on warm toast.",1127
Place ground beef in a bowl. Add onion. Mix well. Add eggs. Combine well. Add remaining ingredients. Combine well. Divide into 4 equal portions. Pat into 7-inch round patties. Place patties onto ungreased shallow 13-inch by 9-inch baking pan. Bake for 40 minutes. Turn loaves over. Bake 40 minutes longer or until meat loaf is no longer pink. Remove from pan.,66154
Mix the sugar and cocoa in a bowl. Add the milk and butter. Stir until smooth and well blended. Add the light corn syrup and vanilla. Cook over low heat until thickened. Remove from the heat and beat in the peanut butter. Stir in the coconut and oats. Drop by spoonfuls on to wax paper. Refrigerate until firm. Cut into squares.,192614
"Melt butter in large skillet over medium heat. Add onion, garlic and squash. Saute until tender and lightly browned. Add corn. Cook, stirring for 1 minute. Add green chilies and season with pepper. Cook and stir 1 minute longer. Spread in 1-1/2 quart baking dish. Sprinkle with cheese. Bake uncovered in 350 degree oven 10 minutes or until cheese is melted.",235285
"Melt margarine in crock pot. Stir in chicken broth and hot water. Add the bread cubes, celery, onions and seasonings. Cover and cook on low for 4 hours. Stir. Cover and cook on low for 30 minutes longer. Uncover and stir. Serve.",200799
"Heat the oil in a large nonstick skillet over medium heat. Add the onion and cook until soft and golden, about 5 minutes. Add the bell pepper and cook until tender, about 3 minutes. Add the chicken and cook until heated through, about 2 minutes. Stir in the barbecue sauce and cook until thickened and bubbly. Set aside. Preheat a grill pan over medium-low heat. Spread each tortilla with butter. Divide the chicken mixture evenly over half of each tortilla. Top with cheese slices. Cook until the cheese has melted and the tortillas are lightly browned on one side, about 2 minutes. Fold the tortillas in half and press gently to seal. Cook until the other side is lightly browned and the cheese has melted through, about 1 minute. Transfer to a cutting board and cut into quarters. Top with cilantro and serve.",138305
